ReviewDate,NumberOfReviews
 10-12-2015,2
 05-16-2015,2
 06-19-2015,2
 01-03-2016,2
 12-12-2015,4
 01-11-2016,2
 10-25-2015,2
 10-21-2015,2
 11-28-2015,2
 01-26-2016,2
 04-06-2015,2
 08-13-2015,2
 06-14-2015,2
 06-09-2015,2
 10-30-2015,2
 10-08-2015,2
 09-14-2015,2
 09-11-2015,2
 04-26-2015,2
 09-30-2015,2
 02-01-2016,1
 08-23-2015,4
 01-10-2016,2
 03-24-2015,2
 08-20-2015,2
 08-18-2015,2
 09-03-2015,4
 01-02-2016,2
 03-16-2016,1
 06-20-2015,2
 05-27-2015,2
 05-19-2015,2
 03-30-2015,2
 02-08-2016,1
 12-28-2015,2
 09-27-2015,2
 01-23-2016,3
 04-03-2015,4
 11-21-2015,2
 10-28-2015,2
 11-13-2015,2
 01-15-2016,2
 08-14-2015,2
 03-26-2015,2
 05-31-2015,2
 01-04-2016,2
 05-09-2015,4
 03-12-2016,1
 03-12-2015,28
 11-16-2015,2
 03-15-2015,2
 03-01-2016,1
 11-27-2015,2
 03-20-2016,1
 05-18-2015,2
 11-30-2015,2
 03-09-2016,1
 03-09-2015,58
 02-21-2016,1
 12-18-2015,2
 05-12-2015,2
 01-17-2016,2
 09-18-2015,2
 07-23-2015,2
 02-02-2016,2
 10-15-2015,2
