ReviewDate,NumberOfReviews
 12-09-2014,2
 03-08-2015,2
 08-21-2014,2
 07-10-2014,2
 06-13-2014,2
 03-25-2014,6
 05-02-2014,2
 08-19-2014,2
 06-13-2015,6
 11-28-2014,2
 10-21-2014,2
 03-11-2015,2
 04-18-2014,2
 03-07-2015,2
 05-17-2014,2
 06-14-2014,2
 05-03-2014,2
 06-30-2014,2
 01-18-2015,2
 02-12-2015,2
 04-23-2015,2
 01-15-2015,2
 10-02-2015,2
 10-22-2014,2
 01-29-2015,4
 10-16-2014,16
 06-26-2014,4
 10-19-2014,2
 08-23-2015,2
 08-23-2014,2
 06-12-2015,2
 02-09-2015,2
 01-02-2015,2
 11-29-2015,2
 09-12-2015,2
 07-19-2014,2
 01-19-2015,2
 11-17-2015,2
 04-07-2015,2
 03-14-2015,2
 09-27-2014,2
 06-17-2014,10
 10-28-2015,2
 09-21-2015,2
 05-31-2015,2
 05-09-2015,2
 08-25-2015,2
 08-09-2014,2
 08-03-2014,2
 02-27-2016,1
 12-07-2015,2
 06-08-2014,2
 12-26-2014,2
 10-31-2014,4
 12-26-2015,2
 07-07-2014,2
 07-20-2014,2
 07-23-2015,2
 10-15-2014,14
 12-29-2014,2
 05-10-2014,4
 04-13-2014,2
 05-24-2014,8
 04-13-2015,2
 01-11-2015,4
 02-19-2015,2
 05-07-2014,4
 11-06-2014,2
 07-02-2014,2
 05-25-2014,6
 10-25-2015,2
 04-14-2015,6
 09-24-2015,2
 06-22-2014,4
 05-11-2014,4
 02-23-2015,2
 02-18-2016,1
 10-30-2015,2
 04-26-2014,4
 12-19-2015,2
 07-03-2014,2
 09-09-2014,10
 01-24-2015,2
 09-25-2015,2
 08-26-2014,2
 06-18-2015,2
 04-01-2015,2
 02-17-2016,1
 06-23-2014,2
 06-07-2014,2
 05-08-2015,2
 08-15-2015,2
 03-16-2016,1
 05-19-2014,2
 08-31-2014,14
 11-18-2015,2
 05-27-2014,4
 05-13-2015,2
 05-13-2014,4
 04-02-2015,2
 01-30-2015,2
 01-14-2015,2
 01-05-2015,2
 11-03-2015,2
 12-28-2014,2
 11-09-2015,2
 12-28-2015,2
 02-03-2015,2
 11-25-2015,2
 04-17-2015,22
 03-31-2014,2
 07-09-2014,2
 03-18-2016,1
 02-26-2015,2
 06-25-2014,2
 09-13-2014,11
 11-19-2015,1
 02-26-2014,4
 03-15-2015,2
 05-26-2015,2
 08-30-2014,2
 03-09-2016,1
 09-20-2014,2
 05-01-2015,2
 12-15-2015,2
 04-27-2014,2
 02-13-2015,2
 01-17-2015,2
 04-21-2014,2
 07-31-2014,2
 10-04-2014,4
 04-08-2015,4
 10-07-2015,2
 02-10-2016,1
