ReviewDate,NumberOfReviews
 10-26-2014,3
 12-09-2014,1
 11-23-2015,1
 12-03-2014,1
 11-14-2014,15
 02-14-2015,1
 11-01-2014,2
 11-06-2014,9
 06-21-2015,1
 11-28-2014,6
 10-25-2014,4
 06-28-2015,2
 11-05-2014,13
 06-30-2015,1
 01-26-2015,1
 10-27-2014,1
 10-22-2014,2
 10-24-2014,7
 11-07-2014,3
 12-11-2014,2
 01-21-2016,1
 11-04-2014,5
 08-31-2015,1
 11-29-2014,29
 11-15-2014,7
 11-18-2014,5
 11-26-2015,1
 10-23-2014,4
 04-02-2015,1
 03-30-2015,1
 11-20-2014,2
 11-12-2014,9
 11-03-2014,1
 11-17-2014,1
 11-09-2014,4
 12-28-2014,1
 02-03-2015,1
 11-25-2014,2
 01-27-2015,1
 04-25-2015,1
 11-21-2014,2
 02-26-2015,1
 11-02-2014,2
 10-28-2014,1
 12-13-2014,1
 11-08-2014,7
 11-24-2014,5
 11-16-2014,1
 11-22-2014,1
 11-30-2014,9
 02-24-2015,1
 11-11-2014,10
 07-29-2015,1
 12-15-2014,1
 10-31-2014,4
 02-02-2015,1
