ReviewDate,NumberOfReviews
 09-07-2015,1
 10-12-2015,1
 12-06-2015,1
 08-21-2015,2
 07-16-2015,1
 01-05-2016,1
 11-06-2015,1
 08-19-2015,4
 09-01-2015,1
 11-25-2015,1
 09-16-2015,1
 08-16-2015,11
 09-10-2015,2
 10-17-2015,1
 09-08-2015,1
 01-12-2016,1
 09-13-2015,1
 08-17-2015,7
 08-11-2015,1
 08-25-2015,2
 01-26-2015,1
 02-12-2016,1
 10-22-2015,1
 08-03-2015,1
 10-19-2015,1
 11-22-2015,1
 02-01-2016,1
 08-22-2015,3
 10-27-2015,1
 12-04-2015,1
 08-23-2015,3
 01-13-2016,1
 01-06-2016,1
 09-20-2015,1
 08-29-2015,1
 08-20-2015,6
 08-18-2015,14
 12-29-2015,1
 07-04-2015,1
 01-17-2016,1
 08-15-2015,9
 10-04-2015,1
 01-02-2016,1
 02-05-2016,1
 10-15-2015,2
