ReviewDate,NumberOfReviews
 03-08-2016,6
 03-08-2014,1
 03-08-2015,1
 01-03-2016,22
 09-01-2015,4
 02-14-2014,2
 07-24-2015,3
 06-13-2015,5
 07-24-2014,3
 03-25-2016,4
 02-14-2016,1
 11-28-2014,2
 10-17-2014,1
 10-17-2015,9
 11-28-2015,8
 06-30-2015,2
 01-20-2016,8
 01-20-2014,2
 10-05-2015,8
 01-15-2015,1
 12-27-2015,10
 12-27-2014,1
 09-30-2014,1
 10-22-2015,11
 09-30-2015,7
 06-29-2015,8
 09-17-2015,6
 08-23-2015,5
 02-09-2016,8
 12-11-2015,11
 02-09-2014,3
 08-18-2015,6
 03-13-2016,4
 08-18-2014,2
 06-01-2014,1
 06-01-2015,6
 03-13-2014,4
 03-13-2015,2
 12-23-2015,16
 12-23-2014,1
 07-19-2015,3
 06-08-2015,6
 01-19-2015,1
 01-19-2016,8
 04-07-2015,1
 04-03-2014,2
 11-21-2015,2
 11-21-2014,1
 06-17-2014,2
 09-05-2015,2
 01-15-2016,22
 05-06-2014,1
 06-17-2015,12
 05-31-2014,2
 05-31-2015,2
 05-09-2014,2
 11-24-2014,1
 03-01-2016,10
 03-04-2016,2
 03-04-2014,1
 05-18-2015,2
 03-01-2014,1
 08-06-2015,5
 07-07-2015,6
 07-07-2014,1
 07-20-2015,2
 02-02-2016,16
 02-02-2015,1
 10-26-2015,8
 03-16-2014,2
 02-05-2014,1
 01-11-2014,1
 02-22-2016,3
 01-11-2016,33
 06-05-2015,1
 06-05-2014,2
 04-28-2015,3
 09-10-2014,1
 09-10-2015,4
 10-25-2014,1
 10-25-2015,14
 02-23-2016,11
 09-08-2015,3
 09-08-2014,3
 01-07-2014,1
 01-12-2015,1
 02-23-2014,1
 02-18-2014,1
 01-12-2016,8
 01-07-2016,36
 02-18-2015,4
 02-18-2016,2
 10-30-2015,4
 10-08-2015,9
 10-30-2014,2
 04-12-2014,1
 07-03-2014,3
 07-03-2015,8
 09-25-2015,8
 04-28-2014,1
 11-04-2015,8
 11-04-2014,1
 08-15-2015,6
 03-16-2016,3
 03-16-2015,2
 07-21-2015,7
 03-05-2016,4
 06-10-2015,8
 07-27-2015,6
 06-10-2014,2
 07-21-2014,3
 12-06-2015,2
 12-06-2014,1
 10-01-2015,5
 11-03-2015,5
 11-12-2015,6
 06-16-2014,1
 06-16-2015,12
 01-27-2016,8
 01-27-2015,2
 10-10-2015,5
 05-14-2014,1
 10-10-2014,1
 06-25-2015,6
 12-24-2015,10
 06-25-2014,2
 11-13-2015,5
 07-28-2014,1
 07-28-2015,8
 11-19-2015,5
 08-14-2015,9
 02-29-2016,7
 05-23-2015,4
 05-23-2014,1
 07-12-2015,4
 12-15-2015,15
 12-15-2014,1
 10-01-2014,1
 04-21-2015,1
 09-26-2015,5
 04-21-2014,1
 04-27-2015,1
 11-01-2015,10
 08-19-2015,3
 11-01-2014,1
 08-19-2014,1
 02-27-2015,1
 02-27-2014,1
 09-16-2014,1
 08-05-2015,6
 09-16-2015,3
 09-02-2015,6
 03-07-2016,6
 07-25-2015,5
 06-28-2015,7
 07-25-2014,8
 05-03-2015,1
 05-03-2014,1
 02-15-2016,9
 01-18-2016,21
 10-02-2015,13
 09-14-2015,2
 04-06-2014,1
 06-26-2015,5
 10-16-2015,9
 09-14-2014,1
 06-26-2014,2
 04-04-2014,2
 08-20-2014,5
 03-24-2016,7
 01-21-2014,1
 01-21-2016,14
 08-20-2015,6
 03-10-2015,1
 03-10-2016,5
 11-29-2013,5
 03-10-2014,2
 08-07-2015,6
 09-12-2015,5
 07-13-2015,2
 10-06-2015,7
 09-12-2014,1
 01-31-2016,16
 07-30-2015,2
 03-14-2014,1
 03-14-2016,4
 01-31-2015,3
 02-15-2014,1
 08-10-2015,2
 03-20-2014,1
 11-08-2015,6
 11-08-2014,1
 08-09-2015,3
 03-20-2016,7
 08-22-2014,2
 08-22-2015,3
 03-17-2014,1
 03-17-2015,1
 02-27-2016,6
 11-11-2015,7
 11-11-2014,1
 07-23-2014,2
 12-26-2014,2
 12-26-2015,10
 02-05-2016,5
 01-28-2016,18
 07-23-2015,6
 10-12-2014,1
 04-16-2014,1
 03-02-2015,1
 10-12-2015,9
 03-02-2014,4
 03-02-2016,4
 11-06-2015,7
 08-27-2015,3
 06-21-2014,3
 06-21-2015,7
 03-17-2016,6
 10-09-2015,10
 11-24-2015,11
 10-09-2014,1
 12-21-2015,10
 09-24-2014,1
 09-24-2015,4
 05-11-2014,3
 03-29-2014,1
 09-22-2015,12
 09-09-2015,7
 10-24-2015,11
 09-09-2014,1
 01-13-2016,26
 01-13-2015,1
 06-18-2014,1
 06-18-2015,11
 01-13-2014,1
 08-12-2015,6
 02-17-2016,9
 06-23-2014,3
 02-17-2014,2
 06-23-2015,5
 05-08-2014,3
 12-03-2015,6
 12-31-2014,1
 12-31-2015,20
 09-04-2015,9
 03-19-2014,1
 10-29-2015,6
 03-19-2016,8
 03-22-2016,1
 01-05-2015,1
 02-25-2015,1
 02-25-2016,6
 03-22-2015,1
 12-28-2014,2
 12-28-2015,6
 08-02-2014,1
 10-14-2014,2
 07-05-2014,1
 10-14-2015,11
 07-05-2015,3
 09-19-2014,3
 09-19-2015,8
 02-07-2015,1
 02-20-2016,6
 01-23-2015,1
 01-23-2016,12
 02-07-2014,1
 02-20-2014,2
 02-07-2016,4
 08-02-2015,2
 03-12-2016,10
 08-17-2015,8
 03-12-2014,2
 08-17-2014,3
 06-03-2015,5
 11-16-2015,7
 11-16-2014,1
 06-03-2014,1
 05-26-2014,3
 05-26-2015,8
 08-30-2014,6
 08-30-2015,4
 03-09-2016,7
 03-09-2015,1
 05-01-2014,1
 12-18-2014,1
 12-18-2015,20
 09-29-2014,1
 10-04-2015,8
 10-04-2014,1
 07-15-2014,1
 02-10-2015,1
 02-10-2014,8
 07-15-2015,13
 09-29-2015,5
 02-10-2016,7
 06-27-2015,4
 10-20-2014,1
 10-20-2015,12
 08-21-2015,2
 07-10-2015,3
 08-21-2014,6
 04-05-2015,1
 05-16-2014,1
 07-10-2014,2
 05-16-2015,2
 09-15-2014,1
 09-15-2015,6
 08-04-2015,4
 10-03-2015,11
 11-14-2015,7
 12-25-2014,2
 11-14-2013,1
 03-11-2016,9
 03-11-2014,1
 04-22-2014,1
 03-11-2015,1
 12-08-2015,11
 12-08-2013,1
 02-12-2015,1
 02-12-2014,3
 11-02-2015,7
 07-09-2015,3
 02-12-2016,5
 12-30-2015,18
 01-29-2016,6
 01-29-2015,1
 10-19-2015,4
 01-29-2014,1
 10-19-2014,1
 12-25-2015,10
 03-27-2015,1
 06-15-2015,8
 02-28-2015,1
 02-28-2016,8
 09-03-2015,5
 02-28-2014,2
 11-26-2015,6
 01-22-2016,18
 04-10-2014,2
 05-21-2014,1
 01-22-2014,2
 05-21-2015,7
 05-28-2015,6
 05-28-2014,3
 12-01-2015,6
 08-16-2015,4
 08-16-2014,1
 09-27-2015,8
 04-29-2014,3
 04-29-2015,1
 11-02-2014,1
 12-13-2015,22
 12-13-2014,1
 03-23-2014,3
 08-25-2014,1
 08-25-2015,2
 08-28-2015,3
 03-23-2015,27
 03-23-2016,7
 06-11-2015,9
 12-04-2015,5
 02-21-2014,3
 02-24-2016,11
 02-21-2016,9
 05-12-2014,3
 07-26-2015,2
 12-29-2015,14
 12-29-2013,1
 10-15-2014,3
 10-15-2015,8
 09-07-2015,2
 01-25-2016,30
 11-23-2015,3
 11-23-2014,1
 05-24-2014,1
 05-24-2015,4
 02-19-2016,8
 01-08-2016,18
 07-02-2015,1
 07-02-2014,3
 01-26-2016,24
 08-13-2015,7
 12-16-2015,10
 07-17-2015,3
 07-17-2014,2
 04-26-2014,1
 02-04-2015,4
 09-11-2015,2
 02-04-2016,15
 09-11-2014,4
 04-26-2015,3
 01-26-2015,1
 10-27-2014,2
 09-06-2015,7
 04-09-2015,2
 09-06-2014,1
 04-09-2014,1
 10-11-2015,3
 10-27-2015,11
 10-11-2014,1
 01-10-2016,20
 04-01-2015,1
 08-29-2015,4
 04-01-2014,1
 06-07-2015,3
 06-20-2014,2
 06-20-2015,7
 05-19-2014,1
 11-18-2015,6
 05-13-2015,1
 04-02-2015,1
 05-13-2014,1
 01-30-2014,1
 08-24-2015,3
 01-30-2016,16
 08-24-2014,1
 11-09-2015,7
 02-03-2016,10
 03-06-2016,6
 07-22-2015,4
 07-09-2014,3
 12-05-2015,5
 01-01-2016,4
 06-06-2015,4
 01-01-2015,1
 03-15-2016,7
 05-29-2015,4
 03-06-2014,1
 11-22-2015,3
 09-20-2014,1
 09-20-2015,10
 07-18-2015,6
 07-18-2014,2
 05-04-2015,1
 01-17-2016,22
 02-13-2014,1
 07-31-2015,2
 02-13-2016,8
 10-07-2014,2
 04-08-2015,1
 10-07-2015,8
 12-09-2013,1
 12-09-2015,12
 01-16-2015,1
 01-16-2016,12
 12-12-2015,14
 07-08-2014,1
 05-29-2014,3
 04-18-2014,1
 10-21-2015,11
 05-17-2014,4
 05-17-2015,1
 06-14-2014,2
 06-14-2015,10
 06-09-2014,1
 06-09-2015,7
 09-28-2015,8
 04-23-2014,3
 07-06-2014,8
 07-06-2015,4
 02-01-2015,4
 02-01-2016,26
 07-11-2014,4
 07-11-2015,1
 06-12-2015,9
 12-14-2015,18
 11-15-2015,8
 01-02-2016,16
 06-24-2014,6
 11-20-2015,6
 02-08-2014,2
 06-24-2015,5
 02-08-2015,1
 02-08-2016,7
 11-20-2014,1
 06-02-2015,6
 05-05-2014,2
 06-02-2014,1
 11-17-2014,2
 02-11-2016,4
 11-17-2015,4
 02-11-2014,1
 05-22-2015,6
 04-25-2014,1
 04-25-2015,1
 09-21-2014,2
 10-28-2015,7
 09-21-2015,7
 03-26-2015,2
 12-10-2013,1
 03-26-2016,6
 12-10-2015,18
 08-03-2014,2
 11-27-2015,1
 08-03-2015,4
 05-15-2014,1
 11-30-2015,4
 01-09-2016,21
 01-06-2016,52
 12-07-2015,5
 07-29-2015,2
 07-01-2015,4
 10-31-2015,5
 07-04-2014,5
 07-04-2015,3
 10-31-2014,1
 09-18-2015,4
 10-18-2015,6
 09-18-2014,1
 05-10-2014,3
 04-13-2014,1
 06-19-2015,5
 12-17-2015,6
 07-16-2015,7
 12-20-2015,14
 05-07-2014,3
 07-16-2014,4
 05-25-2015,6
 06-22-2015,3
 03-03-2016,8
 05-25-2014,1
 03-03-2014,2
 12-02-2013,1
 11-05-2014,1
 06-22-2014,2
 11-05-2015,12
 11-10-2015,5
 12-19-2015,12
 07-14-2015,16
 10-13-2014,2
 10-13-2015,6
 01-24-2016,8
 02-06-2014,3
 02-06-2015,1
 02-06-2016,4
 12-22-2015,6
 08-26-2015,3
 12-22-2014,4
 11-07-2015,7
 08-31-2015,3
 06-04-2014,2
 06-04-2015,5
 03-21-2014,1
 08-31-2014,4
 03-21-2016,6
 05-27-2014,1
 03-21-2015,1
 01-14-2015,1
 01-14-2016,16
 02-16-2015,1
 08-01-2014,1
 08-01-2015,6
 11-25-2015,7
 08-08-2014,3
 08-08-2015,2
 03-31-2015,2
 05-30-2015,4
 03-31-2014,2
 03-18-2014,3
 05-30-2014,2
 03-18-2016,3
 02-26-2016,8
 09-13-2015,3
 08-11-2014,1
 01-04-2016,11
 08-11-2015,5
 02-26-2014,1
 05-20-2015,2
 12-02-2015,4
 05-07-2015,1
 03-28-2015,1
 03-28-2014,2
 02-16-2016,7
 09-23-2015,7
 06-19-2014,2
 10-23-2015,9
