ReviewDate,NumberOfReviews
 07-21-2015,1
 01-25-2016,2
 07-27-2015,12
 10-12-2015,1
 12-23-2015,1
 08-04-2015,1
 01-05-2016,1
 01-08-2016,1
 08-01-2015,4
 07-24-2015,10
 01-11-2016,1
 07-30-2015,4
 01-31-2016,1
 10-14-2015,1
 09-10-2015,1
 10-25-2015,1
 10-17-2015,1
 07-25-2015,7
 01-20-2016,1
 11-05-2015,1
 07-28-2015,8
 08-02-2015,6
 11-19-2015,2
 10-05-2015,1
 01-01-2016,1
 08-17-2015,1
 02-29-2016,1
 08-03-2015,5
 10-19-2015,1
 11-22-2015,1
 03-09-2016,1
 09-17-2015,1
 08-06-2015,1
 02-06-2016,1
 01-10-2016,1
 11-11-2015,1
 08-26-2015,1
 07-29-2015,5
 07-26-2015,7
 02-16-2016,1
 12-29-2015,1
 07-31-2015,4
 08-15-2015,1
 10-18-2015,1
 07-23-2015,15
 01-28-2016,1
 11-18-2015,1
