ReviewDate,NumberOfReviews
 06-27-2014,2
 10-20-2015,2
 08-21-2015,28
 12-03-2014,2
 08-21-2014,2
 05-16-2015,2
 04-30-2015,28
 02-22-2016,1
 12-12-2014,2
 01-16-2016,2
 05-02-2015,26
 02-14-2016,1
 10-09-2015,2
 06-28-2014,6
 09-08-2015,17
 09-24-2014,2
 09-25-2014,2
 02-12-2015,2
 11-02-2015,2
 12-19-2015,2
 10-13-2015,4
 01-26-2015,2
 02-04-2016,2
 04-15-2015,4
 10-27-2014,2
 06-26-2015,2
 01-29-2016,2
 10-16-2015,2
 10-19-2015,2
 02-01-2016,2
 06-29-2014,4
 10-19-2014,2
 07-03-2015,2
 01-10-2015,2
 01-13-2015,2
 01-21-2015,2
 12-11-2015,2
 08-12-2015,2
 11-04-2015,2
 06-07-2015,2
 02-28-2016,1
 03-10-2016,1
 08-15-2015,2
 03-13-2015,2
 06-24-2014,4
 12-31-2014,2
 10-29-2014,2
 10-29-2015,2
 01-22-2015,2
 06-02-2015,2
 11-12-2014,2
 01-14-2015,2
 08-24-2014,2
 08-01-2015,2
 01-19-2015,2
 02-03-2015,2
 01-27-2016,2
 03-14-2016,1
 02-03-2016,2
 02-20-2015,2
 12-05-2015,2
 02-07-2016,1
 06-25-2014,4
 09-05-2014,2
 09-13-2014,2
 01-01-2015,2
 05-20-2015,2
 11-24-2014,4
 03-01-2015,4
 08-09-2015,2
 08-06-2014,2
 11-27-2014,2
 05-15-2015,2
 05-07-2015,2
 09-20-2015,2
 07-18-2015,4
 12-15-2014,2
 07-01-2015,2
 02-16-2016,1
 10-01-2014,2
 09-26-2015,30
 10-04-2014,2
 07-15-2014,2
