ReviewDate,NumberOfReviews
 03-05-2015,8
 04-19-2015,1
 07-21-2015,1
 03-02-2015,16
 03-30-2015,1
 03-08-2015,10
 10-12-2015,1
 02-27-2015,12
 06-13-2015,1
 04-11-2015,1
 03-14-2015,1
 12-01-2015,1
 03-03-2015,10
 03-11-2015,4
 03-07-2015,14
 04-06-2015,1
 03-18-2015,7
 11-13-2015,1
 06-09-2015,1
 03-20-2015,2
 03-15-2015,5
 03-01-2015,12
 03-04-2015,9
 03-06-2015,6
 11-27-2015,1
 09-09-2015,1
 04-04-2015,1
 03-09-2015,9
 03-17-2015,2
 04-01-2015,1
 02-28-2015,16
 03-10-2015,5
 03-16-2015,2
 05-27-2015,1
 09-29-2015,1
 03-13-2015,2
