ReviewDate,NumberOfReviews
 11-14-2014,12
 08-19-2014,6
 08-13-2014,2
 11-24-2015,2
 11-10-2014,2
 12-21-2014,2
 10-02-2015,2
 09-14-2015,2
 02-04-2015,2
 09-11-2014,2
 10-13-2015,2
 10-22-2014,2
 12-30-2014,2
 09-25-2015,4
 01-24-2015,2
 12-22-2015,2
 12-22-2014,2
 08-23-2014,2
 08-20-2014,2
 08-26-2014,2
 08-29-2014,2
 08-15-2014,6
 08-18-2014,4
 11-15-2014,16
 11-29-2015,2
 06-04-2015,2
 08-31-2014,2
 11-18-2015,2
 11-18-2014,4
 10-23-2014,2
 11-20-2014,8
 11-12-2014,8
 10-01-2015,2
 08-24-2014,2
 02-11-2015,2
 11-17-2014,18
 02-03-2015,4
 08-16-2014,4
 11-21-2014,30
 12-10-2014,4
 08-14-2014,4
 11-13-2014,28
 11-19-2014,18
 11-08-2014,14
 12-02-2014,2
 11-16-2014,8
 08-09-2014,2
 11-27-2014,2
 11-30-2014,2
 07-12-2015,2
 11-11-2014,44
 04-24-2015,2
 10-18-2014,2
 01-17-2015,2
