ReviewDate,NumberOfReviews
 04-19-2015,1
 03-02-2015,8
 03-08-2015,3
 10-12-2015,1
 04-05-2015,1
 04-13-2015,1
 11-01-2015,1
 11-14-2015,1
 05-10-2015,2
 02-27-2015,6
 06-05-2015,1
 03-25-2015,1
 04-28-2015,1
 06-21-2015,1
 03-17-2016,1
 03-03-2015,8
 04-18-2015,2
 03-11-2015,4
 03-07-2015,6
 06-14-2015,1
 01-12-2016,1
 10-08-2015,3
 09-14-2015,1
 07-14-2015,1
 10-13-2015,1
 06-29-2015,1
 04-04-2015,1
 10-11-2015,1
 03-24-2015,1
 03-27-2015,1
 02-28-2015,38
 03-10-2015,3
 05-08-2015,1
 03-16-2015,10
 03-13-2015,11
 03-21-2015,1
 03-05-2015,4
 03-30-2015,1
 07-30-2015,6
 04-11-2015,2
 03-14-2015,15
 03-18-2015,3
 02-26-2015,2
 03-12-2015,3
 03-20-2015,2
 08-25-2015,1
 03-23-2015,2
 03-15-2015,9
 03-01-2015,11
 03-04-2015,6
 03-06-2015,8
 03-09-2016,1
 03-17-2015,13
 03-09-2015,2
 07-29-2015,1
 03-28-2015,1
 07-31-2015,2
 01-28-2016,1
 02-10-2016,1
