 10-20-2015	4
 10-12-2015	6
 02-19-2016	1
 08-27-2015	2
 01-08-2016	2
 11-01-2015	6
 02-22-2016	1
 09-01-2015	14
 01-16-2016	2
 11-14-2015	2
 01-11-2016	2
 05-10-2015	2
 04-28-2015	2
 08-05-2015	2
 09-02-2015	12
 03-03-2016	1
 10-17-2015	2
 10-21-2015	2
 01-12-2016	2
 02-23-2015	2
 01-18-2016	2
 11-02-2015	2
 07-14-2015	2
 04-26-2015	2
 12-30-2015	4
 01-29-2016	2
 09-06-2015	6
 10-16-2015	8
 09-30-2015	6
 10-22-2015	4
 02-01-2016	4
 10-19-2015	2
 01-24-2016	2
 07-03-2015	2
 10-11-2015	4
 08-23-2015	2
 02-17-2016	1
 08-29-2015	4
 11-04-2015	1
 08-20-2015	2
 11-15-2015	8
 09-03-2015	24
 08-31-2015	10
 11-29-2015	2
 11-26-2015	2
 11-20-2015	2
 12-31-2015	2
 09-04-2015	30
 06-24-2015	12
 10-01-2015	4
 09-12-2015	2
 11-03-2015	4
 06-16-2015	2
 03-22-2015	2
 02-11-2016	1
 12-28-2015	2
 11-09-2015	2
 01-31-2016	11
 10-14-2015	14
 02-03-2016	7
 04-25-2015	2
 09-27-2015	2
 10-10-2015	6
 01-23-2016	2
 01-15-2016	2
 09-21-2015	2
 06-06-2015	2
 01-01-2016	4
 01-04-2016	4
 11-08-2015	4
 08-28-2015	4
 03-15-2015	2
 03-01-2016	6
 05-18-2015	2
 08-30-2015	2
 05-01-2013	2
 07-29-2015	2
 12-15-2015	2
 02-16-2016	2
 09-23-2015	2
 10-04-2015	4
 04-27-2015	2
 09-18-2015	4
 10-18-2015	4
 02-02-2016	4
 10-15-2015	8
