ReviewDate,NumberOfReviews
 05-16-2015,2
 09-15-2015,1
 10-03-2015,2
 11-14-2014,4
 01-16-2015,2
 01-16-2016,1
 11-14-2015,1
 12-25-2014,7
 11-28-2014,8
 05-17-2015,5
 09-28-2015,1
 01-18-2015,4
 10-05-2015,1
 09-28-2014,1
 01-15-2015,5
 10-22-2014,5
 12-30-2014,7
 01-29-2015,5
 10-16-2015,1
 08-18-2015,1
 11-29-2014,4
 08-07-2014,8
 06-01-2015,2
 11-26-2015,1
 11-20-2015,9
 03-30-2015,5
 12-23-2014,17
 10-06-2015,1
 11-17-2015,1
 12-01-2014,1
 05-28-2015,6
 01-31-2015,6
 08-16-2015,1
 11-21-2015,1
 10-28-2014,5
 08-10-2014,7
 09-21-2015,1
 05-31-2015,1
 11-27-2014,14
 05-15-2015,10
 05-18-2015,3
 12-04-2015,7
 11-30-2014,4
 03-17-2015,2
 01-06-2016,1
 11-11-2014,6
 05-12-2015,1
 12-26-2014,1
 09-18-2015,1
 10-12-2014,6
 01-28-2015,1
 02-02-2015,1
 12-29-2014,2
 10-26-2014,3
 10-12-2015,5
 01-25-2015,6
 12-03-2012,1
 01-11-2015,5
 02-22-2015,1
 01-11-2016,2
 10-25-2014,2
 08-13-2014,1
 10-09-2014,7
 02-23-2016,1
 01-12-2015,6
 11-10-2014,3
 01-07-2016,1
 01-12-2016,1
 03-29-2015,4
 10-08-2014,11
 10-08-2015,1
 07-14-2015,1
 09-11-2015,1
 10-13-2014,2
 10-13-2015,7
 10-27-2014,5
 10-24-2014,4
 10-11-2015,7
 09-25-2015,1
 10-11-2014,4
 01-13-2016,1
 08-26-2015,1
 01-13-2015,3
 08-12-2014,3
 03-16-2016,1
 03-16-2015,3
 05-27-2015,2
 11-18-2015,10
 10-23-2014,3
 12-31-2014,2
 12-06-2015,6
 05-13-2013,1
 01-14-2015,4
 12-28-2012,1
 11-09-2014,7
 12-28-2014,11
 01-27-2015,5
 10-14-2015,4
 08-08-2014,10
 03-31-2015,7
 05-30-2015,2
 03-18-2015,4
 12-05-2015,4
 10-10-2014,3
 12-24-2014,7
 09-13-2015,1
 08-11-2014,4
 11-19-2015,2
 08-17-2015,1
 11-13-2014,3
 03-12-2015,1
 05-20-2015,1
 03-15-2015,12
 05-29-2015,4
 03-28-2015,9
 12-15-2014,1
 01-17-2015,2
 02-13-2015,1
 09-29-2015,1
 10-07-2015,1
