ReviewDate,NumberOfReviews
 03-08-2016,1
 10-20-2015,4
 08-21-2015,2
 04-05-2015,2
 09-15-2015,4
 09-01-2015,4
 08-19-2015,2
 03-25-2015,4
 09-16-2013,2
 03-07-2016,1
 03-07-2015,2
 11-28-2015,4
 10-21-2015,2
 10-17-2015,2
 06-28-2015,2
 05-03-2015,2
 06-30-2015,2
 01-20-2016,2
 04-20-2015,42
 09-28-2015,2
 10-05-2015,4
 10-02-2015,2
 12-24-2013,2
 09-14-2015,2
 09-30-2013,2
 01-29-2016,3
 01-29-2015,2
 09-30-2015,4
 09-14-2014,2
 10-22-2015,2
 02-01-2016,4
 08-23-2015,2
 08-23-2014,2
 06-12-2015,4
 02-09-2016,1
 08-20-2015,4
 03-27-2015,4
 12-14-2015,2
 11-15-2015,4
 03-10-2015,2
 03-13-2016,1
 09-03-2015,2
 02-28-2016,1
 08-07-2014,2
 04-10-2015,2
 12-14-2013,2
 02-11-2015,2
 09-12-2014,2
 10-06-2014,2
 02-11-2016,1
 11-17-2015,6
 12-01-2014,2
 05-22-2015,2
 08-16-2014,2
 09-27-2015,2
 04-03-2015,2
 09-21-2013,2
 11-21-2015,2
 09-05-2015,2
 08-10-2014,2
 05-09-2014,2
 08-28-2015,4
 11-08-2015,4
 08-25-2015,2
 11-08-2014,4
 11-08-2013,2
 03-23-2016,2
 03-04-2016,2
 08-03-2015,2
 11-30-2015,6
 12-04-2014,2
 11-30-2014,4
 02-24-2016,2
 01-09-2016,2
 02-27-2016,2
 06-08-2014,2
 05-12-2015,2
 12-26-2015,2
 10-31-2013,2
 09-18-2015,2
 02-05-2016,1
 02-02-2016,2
 04-16-2015,38
 10-15-2014,2
 09-07-2015,2
 10-26-2015,2
 03-02-2015,4
 10-12-2015,6
 03-02-2016,2
 04-30-2015,2
 08-27-2015,2
 01-08-2016,2
 02-22-2015,2
 01-11-2016,2
 03-17-2016,1
 05-25-2015,2
 03-03-2015,2
 10-25-2013,2
 09-24-2013,2
 01-26-2016,2
 08-13-2015,4
 09-24-2015,4
 01-12-2016,6
 11-10-2015,2
 11-05-2015,2
 02-18-2016,3
 07-17-2015,2
 09-22-2015,4
 09-11-2015,2
 10-13-2015,4
 04-26-2015,2
 04-15-2015,18
 09-06-2015,2
 04-09-2014,2
 07-03-2015,2
 10-11-2015,2
 01-13-2016,2
 11-07-2015,2
 11-04-2015,3
 08-29-2015,2
 06-23-2015,2
 05-27-2015,2
 11-18-2015,2
 03-21-2016,1
 07-21-2015,2
 12-31-2015,2
 11-09-2013,2
 01-30-2014,2
 10-29-2015,2
 03-19-2016,1
 01-05-2016,2
 01-14-2016,2
 11-12-2015,2
 02-25-2016,2
 08-01-2015,2
 01-27-2015,2
 08-08-2015,2
 09-19-2014,2
 09-19-2015,2
 10-10-2015,2
 01-23-2016,2
 12-24-2014,2
 11-13-2015,2
 12-24-2015,2
 02-26-2016,2
 09-13-2015,2
 07-28-2015,2
 08-14-2015,2
 01-04-2016,2
 03-12-2015,2
 08-17-2014,2
 02-29-2016,2
 06-03-2014,2
 03-09-2015,2
 12-15-2015,2
 09-23-2013,2
 04-24-2015,2
 07-15-2015,2
 09-29-2015,2
 10-07-2015,2
 02-10-2016,2
