ReviewDate,NumberOfReviews
 10-26-2015,16
 04-19-2013,2
 11-06-2015,2
 02-27-2013,4
 10-03-2015,2
 02-22-2016,1
 02-14-2014,2
 09-01-2013,2
 02-14-2016,3
 03-17-2016,1
 03-11-2016,1
 03-03-2016,2
 10-25-2015,6
 03-07-2016,1
 10-17-2015,4
 01-26-2016,8
 11-10-2014,2
 11-10-2013,2
 02-15-2016,1
 02-12-2014,2
 03-29-2014,2
 10-13-2015,2
 10-22-2014,2
 04-09-2014,4
 10-22-2015,2
 09-14-2014,2
 04-09-2013,2
 10-24-2015,4
 01-29-2014,2
 04-04-2015,2
 04-04-2014,2
 01-21-2016,2
 11-12-2013,4
 03-10-2015,6
 03-13-2016,1
 02-28-2016,2
 05-08-2013,2
 11-26-2013,2
 03-21-2016,2
 05-19-2013,2
 05-13-2015,2
 12-31-2014,2
 10-23-2013,2
 04-02-2015,2
 10-29-2015,2
 03-19-2016,2
 03-22-2016,14
 01-19-2014,2
 02-25-2016,2
 02-11-2016,6
 04-07-2014,2
 01-27-2016,10
 03-14-2016,4
 10-14-2015,2
 03-06-2016,5
 10-22-2013,2
 10-10-2015,2
 02-20-2016,4
 04-29-2013,2
 03-18-2016,3
 01-15-2016,2
 02-26-2016,3
 03-26-2015,2
 03-12-2016,7
 08-11-2015,2
 03-15-2016,7
 02-29-2016,2
 03-23-2016,2
 08-03-2013,2
 03-01-2016,2
 03-04-2016,1
 08-22-2013,2
 03-20-2016,2
 03-01-2013,4
 02-24-2016,4
 02-27-2016,7
 02-21-2016,3
 12-15-2015,2
 12-07-2014,28
 10-04-2015,2
 12-26-2013,2
 10-18-2015,2
 01-28-2016,4
 04-08-2014,4
 02-02-2016,6
 10-07-2015,2
 10-15-2015,2
 02-10-2016,5
