ReviewDate,NumberOfReviews
 05-10-2014,2
 09-01-2015,2
 12-12-2015,2
 06-21-2015,2
 07-16-2014,2
 03-11-2014,6
 05-25-2014,2
 11-28-2015,2
 04-06-2015,35
 05-03-2014,2
 06-09-2015,2
 09-22-2015,2
 04-09-2015,2
 04-09-2014,2
 04-04-2014,2
 08-20-2014,2
 03-10-2015,2
 06-20-2014,2
 08-15-2014,2
 06-01-2014,2
 03-13-2014,10
 05-27-2014,2
 11-18-2014,2
 01-30-2015,2
 01-05-2016,2
 06-08-2015,2
 03-14-2014,6
 01-31-2016,2
 04-07-2015,13
 04-11-2014,4
 04-25-2015,2
 03-14-2015,2
 02-03-2016,2
 04-17-2015,2
 09-19-2014,2
 03-31-2014,2
 03-18-2014,2
 05-06-2015,2
 05-14-2015,2
 03-20-2014,2
 06-06-2014,2
 03-12-2014,8
 03-15-2014,2
 05-26-2014,4
 11-22-2015,2
 01-06-2016,2
 07-23-2014,2
 03-28-2015,2
 05-04-2014,2
 01-28-2016,2
