ReviewDate,NumberOfReviews
 10-23-2013,6
 05-21-2013,4
 06-19-2015,2
 08-01-2014,2
 04-28-2015,24
 05-22-2015,2
 04-25-2015,4
 09-10-2015,2
 04-22-2015,6
 10-25-2013,6
 07-05-2015,2
 03-11-2015,2
 09-19-2015,2
 07-22-2014,2
 07-25-2015,2
 12-05-2013,2
 02-07-2014,2
 10-10-2014,2
 06-25-2014,2
 10-28-2013,2
 04-20-2015,28
 04-23-2015,12
 04-26-2015,2
 12-10-2015,2
 09-30-2014,2
 06-26-2015,2
 09-14-2014,2
 10-24-2014,2
 10-24-2013,2
 10-11-2014,4
 11-07-2014,2
 02-21-2015,2
 07-23-2014,2
 09-20-2013,2
 01-21-2016,2
 10-01-2013,8
 04-24-2015,1
 07-07-2015,2
 07-04-2015,2
 09-29-2014,2
 10-04-2014,4
 04-27-2015,7
 10-12-2014,6
 09-18-2013,2
