ReviewDate,NumberOfReviews
 12-09-2015,1
 05-16-2014,2
 07-10-2014,1
 11-14-2014,3
 01-16-2016,1
 11-06-2014,3
 09-24-2015,1
 11-10-2014,4
 11-05-2014,2
 11-10-2015,1
 10-02-2015,1
 10-30-2014,1
 10-13-2014,1
 01-26-2015,1
 09-30-2015,1
 02-01-2015,1
 10-19-2014,2
 09-25-2015,2
 08-23-2015,1
 11-07-2014,11
 11-04-2014,10
 11-15-2014,11
 12-23-2015,1
 10-29-2014,2
 11-12-2014,11
 11-03-2014,2
 08-24-2014,1
 10-06-2015,1
 11-17-2014,9
 11-09-2014,8
 09-27-2015,1
 01-23-2015,1
 12-05-2015,1
 11-02-2014,7
 09-13-2015,1
 07-28-2015,1
 12-13-2014,1
 11-13-2014,6
 11-19-2014,1
 11-08-2014,5
 11-16-2014,2
 05-15-2014,1
 12-04-2014,1
 12-18-2014,1
 11-11-2014,4
 07-23-2014,1
 12-15-2014,1
 09-29-2015,1
 01-28-2015,1
