ReviewDate,NumberOfReviews
 07-21-2015,2
 10-12-2015,2
 04-30-2015,30
 06-16-2015,2
 12-17-2013,2
 10-03-2013,2
 07-16-2014,2
 08-05-2014,2
 01-31-2014,2
 07-30-2014,2
 04-18-2014,6
 11-24-2015,2
 12-05-2015,2
 06-17-2014,2
 12-21-2013,2
 06-09-2015,2
 11-10-2013,2
 11-19-2015,2
 11-16-2013,2
 10-30-2015,2
 08-17-2015,2
 03-15-2014,2
 12-10-2015,2
 01-18-2014,2
 09-11-2014,2
 09-30-2013,6
 03-06-2014,2
 08-03-2015,2
 04-17-2014,2
 06-26-2014,2
 10-11-2014,2
 12-22-2015,2
 10-01-2013,2
 10-18-2014,2
 02-28-2014,2
 01-17-2014,2
 03-21-2014,2
 07-15-2014,4
 10-04-2013,2
 10-07-2015,2
