ReviewDate,NumberOfReviews
 06-10-2014,2
 05-24-2014,4
 08-21-2014,4
 11-12-2014,10
 06-16-2014,4
 06-02-2014,2
 11-09-2014,6
 06-21-2014,4
 09-01-2014,2
 06-05-2014,2
 09-10-2014,2
 05-28-2014,2
 05-29-2014,18
 05-30-2014,4
 06-22-2014,2
 06-17-2014,4
 11-10-2014,6
 09-05-2014,8
 05-31-2014,8
 06-06-2014,2
 08-17-2014,2
 11-08-2014,16
 06-11-2014,2
 10-05-2014,2
 05-26-2014,2
 08-09-2014,2
 07-03-2014,2
 06-15-2014,10
 08-23-2014,8
 08-20-2014,2
 11-11-2014,4
 06-07-2014,2
 07-04-2014,2
 08-15-2014,2
 10-31-2014,2
 06-04-2014,4
 05-27-2014,2
