 06-27-2015	1
 12-09-2015	1
 11-23-2014	10
 08-21-2015	1
 02-19-2015	1
 11-14-2014	8
 12-20-2015	1
 11-01-2014	22
 12-20-2014	1
 12-25-2014	1
 11-06-2014	6
 07-24-2015	1
 12-12-2015	1
 09-16-2015	1
 10-09-2015	1
 09-24-2015	1
 11-05-2014	11
 11-10-2014	2
 11-10-2015	2
 12-16-2014	1
 10-05-2015	1
 10-02-2015	1
 01-26-2015	1
 12-30-2014	1
 09-30-2015	1
 09-17-2015	1
 09-25-2015	2
 11-07-2014	16
 01-10-2015	2
 11-04-2014	7
 11-29-2014	1
 11-15-2014	10
 11-26-2014	6
 03-21-2015	2
 11-18-2014	7
 03-05-2016	1
 03-19-2015	1
 11-20-2014	7
 01-30-2015	1
 11-12-2014	8
 11-03-2014	5
 01-05-2015	1
 10-06-2015	2
 11-17-2014	10
 06-16-2015	1
 11-09-2014	11
 07-30-2015	1
 12-01-2014	1
 11-25-2014	5
 09-27-2015	1
 12-05-2014	1
 05-30-2015	1
 11-21-2014	10
 11-02-2014	7
 09-13-2015	2
 08-02-2015	1
 11-13-2014	10
 01-04-2016	1
 11-19-2014	4
 11-08-2014	4
 12-02-2014	1
 11-24-2014	8
 11-16-2014	3
 06-11-2015	1
 11-27-2014	1
 12-04-2014	1
 11-22-2014	6
 11-30-2014	1
 11-11-2014	1
 12-18-2014	1
 05-12-2015	1
 04-21-2015	1
 10-15-2015	2
 10-07-2015	1
