ReviewDate,NumberOfReviews
 03-05-2015,10
 04-02-2015,1
 06-10-2015,1
 10-20-2015,1
 03-08-2015,1
 03-19-2015,2
 04-05-2015,1
 02-25-2016,1
 03-22-2015,1
 03-25-2015,1
 04-07-2015,2
 03-14-2016,1
 03-14-2015,1
 03-03-2015,1
 03-11-2015,6
 03-31-2015,3
 04-03-2015,2
 03-18-2015,3
 07-28-2015,1
 06-06-2015,1
 01-01-2016,1
 03-29-2015,2
 04-23-2015,1
 01-04-2016,1
 03-12-2015,2
 08-28-2015,1
 08-25-2015,1
 03-15-2015,4
 04-12-2015,2
 05-26-2015,1
 03-04-2015,1
 04-09-2015,1
 03-06-2015,12
 03-09-2015,4
 03-17-2015,5
 08-23-2015,1
 02-27-2016,1
 04-01-2015,1
 03-28-2015,2
 03-24-2015,1
 03-27-2015,3
 03-10-2015,1
 04-08-2015,2
 03-13-2015,1
 03-21-2015,3
