ReviewDate,NumberOfReviews
 04-19-2015,1
 10-20-2015,2
 08-04-2014,1
 07-10-2015,2
 04-05-2015,1
 09-15-2014,1
 05-16-2015,2
 02-14-2015,1
 01-03-2015,1
 11-14-2015,1
 12-25-2014,1
 03-25-2015,2
 09-01-2014,1
 05-02-2015,1
 04-22-2015,1
 03-11-2016,1
 03-11-2015,3
 10-17-2015,1
 06-30-2015,1
 04-20-2015,1
 10-05-2015,1
 11-02-2015,1
 07-09-2015,2
 12-27-2015,1
 10-05-2014,1
 12-30-2015,2
 01-29-2016,1
 09-30-2015,3
 10-22-2015,1
 02-09-2016,1
 03-13-2016,1
 06-01-2015,1
 03-13-2015,2
 01-22-2016,2
 03-30-2015,2
 12-23-2015,1
 05-21-2015,1
 06-08-2015,1
 01-19-2016,1
 04-07-2015,1
 12-01-2015,1
 09-27-2015,1
 04-03-2015,1
 04-29-2015,2
 09-05-2015,1
 05-06-2015,2
 01-15-2016,1
 12-13-2015,1
 05-09-2015,2
 08-28-2014,2
 08-25-2014,1
 08-25-2015,2
 03-23-2015,1
 03-01-2015,4
 06-11-2015,2
 03-01-2016,2
 03-04-2015,4
 05-18-2015,1
 12-04-2014,2
 08-06-2015,2
 12-04-2015,1
 02-21-2015,1
 02-21-2016,1
 07-20-2015,1
 02-02-2016,1
 04-30-2015,1
 09-07-2014,1
 02-19-2016,1
 01-08-2016,1
 02-22-2015,1
 06-05-2015,2
 01-11-2016,1
 04-28-2015,1
 09-10-2014,1
 09-10-2015,1
 08-13-2014,1
 01-26-2016,1
 02-23-2016,2
 01-07-2015,1
 01-07-2016,2
 02-23-2015,13
 01-12-2016,1
 12-16-2015,1
 02-18-2016,1
 10-08-2014,1
 10-08-2015,1
 04-12-2015,1
 10-11-2015,1
 10-11-2014,1
 01-10-2015,1
 08-29-2015,1
 11-04-2015,1
 06-07-2015,3
 08-15-2014,1
 06-20-2015,1
 11-18-2015,1
 05-13-2015,1
 07-21-2015,1
 03-05-2016,1
 12-06-2015,1
 12-06-2014,1
 01-30-2016,1
 11-12-2015,1
 06-16-2015,1
 04-11-2015,4
 02-03-2016,1
 07-22-2015,2
 10-10-2015,1
 10-10-2014,1
 06-25-2015,1
 11-13-2015,2
 12-24-2015,3
 05-14-2015,2
 07-28-2015,1
 08-14-2015,1
 11-19-2015,1
 11-19-2014,1
 02-29-2016,2
 03-15-2015,1
 05-29-2015,1
 03-06-2015,1
 07-18-2015,1
 05-04-2015,1
 04-21-2015,1
 02-13-2015,1
 02-13-2016,2
 09-26-2015,2
 04-08-2015,2
 11-01-2015,3
 11-01-2014,1
 12-12-2015,1
 08-05-2014,1
 08-05-2015,2
 10-21-2014,1
 04-18-2015,1
 07-25-2015,1
 04-06-2015,2
 05-03-2015,2
 06-14-2015,1
 02-15-2016,2
 02-15-2015,1
 01-18-2016,1
 07-06-2015,1
 06-26-2015,2
 10-16-2015,1
 10-16-2014,1
 04-04-2015,1
 03-24-2015,3
 03-24-2014,1
 12-14-2015,3
 08-20-2015,2
 11-15-2015,1
 03-10-2015,2
 03-10-2016,1
 01-02-2016,2
 11-29-2015,1
 06-24-2014,1
 11-20-2014,1
 09-12-2015,1
 12-14-2014,1
 10-06-2015,2
 02-11-2015,1
 11-17-2014,1
 11-17-2015,1
 07-30-2015,1
 10-28-2015,1
 09-21-2015,1
 03-26-2014,1
 03-20-2015,1
 11-08-2015,1
 12-10-2015,1
 11-27-2015,1
 08-22-2015,1
 01-06-2015,1
 02-27-2016,2
 07-01-2015,1
 10-18-2014,1
 12-26-2015,1
 07-04-2015,1
 10-18-2015,1
 09-18-2015,1
 02-05-2016,1
 01-28-2016,2
 12-03-2014,1
 03-02-2016,2
 07-16-2015,1
 12-17-2015,1
 11-06-2015,2
 12-20-2015,2
 09-24-2014,2
 03-29-2015,2
 09-22-2015,1
 12-19-2014,1
 10-13-2014,1
 10-13-2015,2
 01-24-2016,1
 10-24-2015,1
 01-24-2015,1
 02-06-2016,1
 11-07-2014,1
 08-26-2015,1
 11-07-2015,1
 08-26-2014,2
 02-17-2016,1
 02-17-2015,1
 06-23-2015,1
 08-31-2015,1
 06-04-2015,2
 05-27-2015,1
 03-21-2015,2
 12-31-2015,1
 03-19-2015,2
 10-29-2015,2
 03-19-2016,1
 01-05-2016,1
 02-25-2015,15
 03-22-2014,1
 08-02-2014,1
 10-14-2015,1
 07-05-2015,1
 08-08-2014,1
 09-19-2015,1
 03-31-2015,2
 02-20-2015,1
 05-30-2015,1
 02-26-2015,1
 01-04-2015,1
 09-13-2015,1
 01-04-2016,2
 03-12-2016,1
 03-12-2015,1
 06-03-2015,1
 08-30-2015,1
 03-09-2016,3
 03-09-2015,1
 05-07-2015,2
 05-01-2015,2
 02-16-2016,1
 09-23-2015,2
 10-04-2014,3
 02-10-2016,3
