 09-15-2015	4
 02-14-2014	2
 06-05-2015	40
 07-02-2015	2
 10-21-2013	2
 11-28-2015	2
 04-18-2014	2
 10-09-2014	6
 01-07-2015	2
 12-16-2014	2
 11-10-2015	2
 02-15-2016	2
 10-08-2015	2
 07-09-2015	2
 10-13-2014	4
 04-06-2014	2
 10-13-2015	2
 02-12-2016	1
 09-06-2015	2
 10-24-2014	2
 09-17-2015	50
 01-13-2014	2
 11-04-2015	2
 08-20-2015	2
 06-07-2015	2
 01-10-2014	2
 11-29-2014	2
 06-20-2015	24
 08-07-2015	2
 06-04-2015	12
 06-01-2015	28
 11-18-2015	2
 06-02-2015	12
 12-14-2013	2
 09-12-2015	2
 11-12-2015	20
 03-22-2015	2
 10-06-2014	2
 10-14-2014	10
 02-03-2015	10
 08-02-2013	2
 12-24-2015	2
 09-13-2015	20
 05-31-2015	18
 01-04-2016	2
 02-29-2016	1
 11-24-2013	2
 11-08-2013	2
 08-09-2015	2
 11-27-2015	2
 11-27-2013	2
 03-01-2014	2
 07-12-2015	2
 11-11-2013	2
 09-29-2014	2
 02-02-2016	2
