ReviewDate,NumberOfReviews
 09-07-2015,1
 06-27-2015,1
 06-10-2015,1
 05-24-2015,14
 09-15-2015,1
 06-19-2015,2
 06-02-2015,1
 10-06-2015,1
 06-16-2015,3
 02-11-2016,1
 09-01-2015,1
 06-21-2015,2
 06-13-2015,1
 05-25-2015,8
 05-28-2015,1
 06-22-2015,2
 07-05-2015,1
 11-24-2015,2
 06-28-2015,1
 06-14-2015,1
 06-17-2015,3
 05-31-2015,1
 10-02-2015,1
 11-16-2015,1
 05-26-2015,14
 10-16-2015,1
 09-30-2015,1
 08-03-2015,1
 08-26-2015,1
 06-18-2015,5
 07-01-2015,1
 06-23-2015,2
 07-31-2015,1
 06-20-2015,1
