ReviewDate,NumberOfReviews
 10-26-2015,1
 01-25-2016,1
 08-21-2015,1
 08-04-2015,9
 09-15-2015,1
 08-27-2015,1
 11-01-2015,1
 10-03-2015,1
 12-20-2015,1
 01-16-2016,1
 11-14-2015,1
 08-05-2015,11
 09-16-2015,1
 09-10-2015,1
 11-28-2015,1
 02-23-2016,1
 09-24-2015,2
 01-20-2016,1
 12-16-2015,1
 10-02-2015,1
 10-30-2015,1
 10-08-2015,1
 09-11-2015,1
 02-04-2016,1
 12-30-2015,1
 10-19-2015,1
 10-11-2015,1
 12-22-2015,1
 01-13-2016,2
 08-12-2015,5
 12-11-2015,1
 11-15-2015,1
 01-02-2016,1
 08-07-2015,12
 11-18-2015,2
 10-01-2015,1
 11-03-2015,2
 08-01-2015,14
 02-11-2016,1
 11-09-2015,1
 10-14-2015,2
 08-08-2015,3
 09-19-2015,1
 12-05-2015,1
 11-13-2015,1
 08-10-2015,8
 08-02-2015,4
 01-01-2016,1
 01-04-2016,1
 08-11-2015,6
 11-08-2015,1
 08-25-2015,1
 12-02-2015,3
 03-23-2016,2
 12-10-2015,1
 08-09-2015,2
 08-03-2015,13
 11-27-2015,1
 11-22-2015,1
 03-20-2016,1
 11-30-2015,1
 08-06-2015,4
 02-24-2016,1
 12-26-2015,2
 09-29-2015,1
 10-23-2015,1
