ReviewDate,NumberOfReviews
 10-26-2015,8
 09-07-2015,1
 10-12-2015,1
 09-15-2015,3
 10-03-2015,7
 11-01-2015,1
 08-19-2015,1
 09-16-2015,2
 09-10-2015,9
 10-25-2015,5
 09-08-2015,1
 09-24-2015,3
 11-10-2015,8
 11-05-2015,13
 10-30-2015,7
 09-22-2015,9
 10-08-2015,2
 09-14-2015,2
 12-27-2015,1
 09-11-2015,7
 06-26-2015,81
 10-16-2015,1
 10-24-2015,1
 09-09-2015,1
 10-27-2015,9
 01-13-2016,1
 11-04-2015,6
 11-15-2015,1
 01-02-2016,4
 11-03-2015,5
 11-12-2015,4
 11-09-2015,3
 09-19-2015,1
 10-10-2015,1
 06-25-2015,187
 10-28-2015,11
 11-13-2015,3
 02-26-2016,1
 09-21-2015,8
 01-01-2016,4
 01-04-2016,1
 03-04-2016,1
 12-04-2015,8
 03-09-2015,1
 09-20-2015,1
 09-23-2015,4
 10-31-2015,4
 10-04-2015,3
 09-18-2015,4
 09-29-2015,2
 10-23-2015,10
 10-15-2015,3
 10-07-2015,2
