ReviewDate,NumberOfReviews
 10-26-2015,1
 09-07-2015,1
 12-09-2014,1
 12-31-2015,3
 01-22-2015,1
 06-19-2015,1
 12-14-2014,10
 12-12-2014,10
 12-20-2014,1
 12-12-2015,1
 09-10-2015,1
 09-27-2015,1
 09-19-2015,1
 11-24-2015,2
 01-23-2016,1
 12-21-2015,1
 01-07-2016,1
 12-21-2014,1
 01-12-2016,1
 12-13-2015,3
 12-10-2014,11
 02-15-2016,2
 12-13-2014,3
 03-15-2016,1
 12-19-2014,2
 08-25-2015,1
 02-04-2015,1
 12-10-2015,1
 12-30-2015,3
 11-30-2015,1
 09-17-2015,1
 12-11-2014,9
 12-15-2014,4
 12-29-2015,3
 01-02-2016,1
 10-04-2015,2
 02-05-2016,1
 02-02-2015,1
