ReviewDate,NumberOfReviews
 09-07-2015,2
 10-12-2015,1
 05-24-2015,2
 05-16-2015,3
 09-15-2015,1
 10-03-2015,1
 11-01-2015,1
 05-25-2015,3
 09-10-2015,1
 09-02-2015,1
 10-21-2015,1
 10-17-2015,1
 05-17-2015,6
 06-28-2015,1
 08-13-2015,2
 09-24-2015,1
 06-14-2015,1
 06-30-2015,1
 06-09-2015,1
 09-28-2015,1
 10-05-2015,2
 09-22-2015,1
 09-11-2015,1
 09-30-2015,1
 06-29-2015,2
 10-19-2015,1
 07-03-2015,1
 10-11-2015,2
 02-06-2016,1
 09-25-2015,1
 08-23-2015,1
 06-12-2015,1
 08-12-2015,1
 08-29-2015,1
 09-03-2015,1
 08-15-2015,3
 05-19-2015,6
 12-23-2015,1
 10-01-2015,2
 09-12-2015,1
 07-13-2015,1
 05-21-2015,6
 06-16-2015,2
 01-31-2016,1
 07-30-2015,1
 05-22-2015,2
 08-16-2015,1
 07-05-2015,1
 09-27-2015,1
 10-10-2015,1
 06-25-2015,1
 05-14-2015,3
 09-21-2015,1
 06-17-2015,1
 05-20-2015,4
 12-10-2015,1
 05-29-2015,1
 05-26-2015,6
 11-27-2015,1
 05-15-2015,10
 05-23-2015,5
 05-18-2015,5
 02-24-2016,1
 01-09-2016,1
 10-04-2015,3
 10-18-2015,1
 09-26-2015,1
 10-15-2015,1
