ReviewDate,NumberOfReviews
 05-13-2015,11
 09-07-2015,1
 12-09-2015,1
 05-16-2015,2
 04-30-2015,3
 02-19-2015,9
 12-20-2014,7
 02-27-2015,1
 12-25-2014,1
 05-02-2015,9
 11-25-2015,1
 09-10-2015,1
 09-27-2015,1
 09-19-2015,1
 12-08-2015,15
 02-20-2015,3
 05-03-2015,5
 04-29-2015,9
 05-06-2015,1
 02-18-2015,20
 12-21-2014,1
 05-14-2015,4
 12-19-2014,4
 09-14-2015,1
 08-25-2015,1
 02-04-2015,1
 12-10-2015,2
 05-15-2015,5
 08-22-2015,1
 11-30-2015,1
 09-17-2015,1
 02-21-2015,1
 08-26-2015,1
 01-09-2016,1
 12-18-2014,12
 05-01-2015,3
 05-04-2015,4
 10-04-2015,2
 02-02-2015,1
