ReviewDate,NumberOfReviews
 04-19-2015,1
 10-03-2015,1
 01-03-2015,9
 02-27-2015,1
 07-24-2014,8
 02-14-2016,1
 11-28-2015,2
 07-25-2014,12
 01-20-2015,4
 04-20-2015,1
 02-12-2015,5
 10-05-2015,1
 01-18-2015,4
 01-18-2016,1
 12-30-2015,4
 01-29-2015,10
 02-01-2015,3
 01-21-2015,4
 02-09-2015,2
 12-14-2015,1
 08-20-2015,1
 06-01-2015,10
 11-26-2015,2
 03-30-2015,7
 04-10-2015,7
 02-08-2015,3
 11-20-2014,6
 06-02-2015,2
 05-21-2015,6
 02-11-2015,4
 10-06-2015,2
 01-19-2015,9
 11-17-2014,10
 05-22-2015,1
 01-31-2015,14
 11-21-2014,2
 09-21-2015,1
 05-31-2015,6
 03-20-2015,4
 08-25-2015,1
 11-24-2014,2
 08-03-2015,1
 08-22-2015,1
 12-04-2014,17
 12-04-2015,3
 03-17-2015,2
 11-11-2015,5
 01-06-2015,1
 07-26-2015,1
 07-26-2014,1
 07-23-2015,6
 07-20-2015,1
 02-02-2015,6
 04-13-2015,1
 12-20-2014,10
 04-14-2015,2
 11-24-2015,7
 01-07-2015,4
 11-05-2015,1
 12-21-2014,4
 01-12-2016,1
 03-29-2015,3
 10-08-2015,2
 12-19-2014,8
 02-04-2015,3
 09-11-2015,1
 10-13-2015,1
 04-26-2015,1
 04-15-2015,7
 04-12-2015,4
 04-09-2015,6
 12-22-2014,4
 01-13-2016,3
 04-01-2015,5
 12-03-2015,2
 03-16-2015,6
 11-18-2014,5
 07-21-2015,13
 12-31-2015,2
 07-27-2014,12
 03-19-2015,4
 12-06-2014,7
 01-30-2015,1
 03-19-2016,1
 01-05-2015,10
 11-12-2015,1
 02-25-2016,1
 11-09-2015,14
 02-03-2015,2
 04-11-2015,3
 11-25-2015,2
 10-14-2015,1
 07-22-2015,4
 12-05-2014,9
 03-31-2015,2
 03-18-2015,5
 01-04-2015,5
 07-28-2014,4
 01-01-2016,3
 11-19-2014,6
 05-20-2015,5
 06-03-2015,4
 12-02-2015,7
 03-15-2015,5
 11-22-2015,1
 08-30-2015,1
 11-22-2014,1
 03-28-2015,6
 01-17-2015,17
 02-13-2015,2
 02-10-2015,5
 07-15-2015,1
 09-29-2015,1
 10-23-2015,1
 10-07-2015,1
