ReviewDate,NumberOfReviews
 05-13-2015,2
 01-22-2016,8
 06-24-2015,2
 09-15-2015,2
 02-19-2016,1
 01-19-2016,4
 10-03-2015,2
 11-14-2015,4
 11-09-2015,2
 08-19-2015,2
 05-22-2015,2
 05-25-2015,2
 08-16-2015,2
 07-25-2015,2
 11-24-2015,6
 01-23-2016,4
 11-21-2015,4
 12-05-2015,2
 09-05-2015,4
 01-20-2016,2
 02-26-2016,1
 09-21-2015,2
 09-28-2015,2
 02-15-2016,7
 05-20-2015,2
 07-14-2015,2
 03-23-2016,1
 08-09-2015,2
 01-29-2016,2
 06-29-2015,4
 01-24-2016,4
 08-22-2015,2
 11-30-2015,2
 02-24-2016,10
 01-21-2016,8
 08-29-2015,2
 08-20-2015,2
 06-15-2015,2
 11-15-2015,2
 10-04-2015,2
 07-23-2015,2
