ReviewDate,NumberOfReviews
 06-27-2015,3
 04-19-2015,3
 03-08-2015,1
 07-10-2015,2
 04-05-2015,2
 05-16-2015,6
 08-04-2015,5
 09-15-2015,1
 10-03-2015,1
 11-14-2015,1
 09-01-2015,1
 07-24-2015,2
 06-13-2015,1
 04-22-2015,3
 03-11-2016,1
 06-30-2015,3
 01-20-2016,1
 04-20-2015,2
 10-05-2015,1
 07-09-2015,2
 09-30-2015,1
 10-22-2015,1
 06-29-2015,5
 09-17-2015,1
 08-23-2015,1
 02-09-2016,1
 03-27-2015,1
 06-15-2015,1
 02-28-2015,6
 08-18-2015,1
 06-01-2015,2
 03-13-2015,1
 03-30-2015,1
 04-10-2015,4
 12-23-2015,1
 07-19-2015,3
 05-21-2015,3
 06-08-2015,1
 04-07-2015,2
 09-27-2015,2
 04-29-2015,1
 05-06-2015,4
 06-17-2015,2
 05-31-2015,2
 05-09-2015,10
 08-25-2015,1
 08-28-2015,2
 03-01-2015,10
 06-11-2015,1
 03-04-2015,1
 05-18-2015,2
 12-04-2015,1
 08-06-2015,2
 05-12-2015,1
 07-26-2015,2
 07-07-2015,3
 07-20-2015,2
 10-15-2015,1
 09-07-2015,3
 10-26-2015,1
 05-24-2015,2
 04-30-2015,1
 01-08-2016,1
 06-05-2015,2
 09-10-2015,2
 07-02-2015,7
 10-25-2015,2
 10-30-2015,1
 10-08-2015,3
 04-12-2015,2
 04-09-2015,3
 09-06-2015,1
 07-03-2015,5
 10-27-2015,1
 09-25-2015,1
 01-10-2016,1
 04-01-2015,4
 08-29-2015,1
 06-07-2015,3
 03-16-2015,1
 06-20-2015,3
 05-19-2015,1
 11-18-2015,1
 07-21-2015,3
 05-13-2015,2
 03-05-2015,1
 03-05-2016,2
 06-10-2015,1
 07-27-2015,4
 12-06-2015,1
 10-01-2015,1
 06-16-2015,1
 11-09-2015,1
 04-11-2015,2
 04-17-2015,1
 07-22-2015,3
 10-10-2015,3
 12-05-2015,1
 06-25-2015,4
 11-13-2015,1
 08-14-2015,2
 01-01-2016,1
 05-29-2015,1
 05-23-2015,5
 07-12-2015,2
 07-18-2015,1
 05-04-2015,2
 07-31-2015,3
 04-27-2015,1
 04-08-2015,3
 01-16-2016,1
 02-27-2015,10
 04-18-2015,3
 03-07-2015,1
 10-21-2015,2
 04-06-2015,2
 05-17-2015,2
 06-28-2015,5
 06-14-2015,1
 06-09-2015,1
 02-15-2016,2
 09-28-2015,1
 07-06-2015,2
 06-26-2015,2
 04-04-2015,3
 07-11-2015,1
 06-12-2015,1
 03-24-2015,1
 08-20-2015,1
 06-24-2015,1
 06-02-2015,1
 09-12-2015,1
 07-13-2015,1
 05-05-2015,19
 10-06-2015,2
 07-30-2015,1
 05-22-2015,1
 10-28-2015,2
 08-10-2015,1
 03-26-2015,1
 03-20-2015,1
 08-09-2015,3
 11-27-2015,2
 08-03-2015,2
 05-15-2015,1
 08-22-2015,1
 11-30-2015,1
 03-17-2015,1
 02-27-2016,1
 01-09-2016,1
 11-11-2015,1
 07-29-2015,1
 07-01-2015,1
 07-04-2015,6
 12-26-2015,1
 10-18-2015,3
 09-18-2015,1
 07-23-2015,1
 04-16-2015,5
 03-02-2015,1
 10-12-2015,2
 04-13-2015,2
 06-19-2015,1
 07-16-2015,2
 12-17-2015,1
 11-06-2015,2
 08-27-2015,2
 12-20-2015,1
 05-10-2015,9
 06-21-2015,5
 05-25-2015,3
 03-03-2016,1
 04-14-2015,2
 11-24-2015,1
 12-21-2015,1
 09-24-2015,1
 05-11-2015,4
 11-10-2015,2
 11-05-2015,2
 07-14-2015,1
 10-13-2015,2
 04-15-2015,1
 01-24-2016,1
 09-09-2015,1
 02-17-2016,1
 06-23-2015,2
 05-08-2015,10
 08-31-2015,1
 06-04-2015,4
 05-27-2015,2
 03-21-2015,3
 12-31-2015,1
 01-05-2016,1
 01-14-2016,1
 08-01-2015,1
 12-28-2015,1
 07-05-2015,4
 08-08-2015,1
 05-30-2015,1
 01-23-2016,1
 02-07-2016,1
 09-13-2015,3
 08-02-2015,1
 08-17-2015,1
 08-11-2015,2
 05-20-2015,1
 06-03-2015,4
 05-26-2015,3
 05-07-2015,13
 12-18-2015,1
 10-04-2015,1
 07-15-2015,2
 09-29-2015,2
