ReviewDate,NumberOfReviews
 09-07-2015,1
 05-24-2015,6
 06-02-2015,3
 05-21-2015,11
 10-06-2015,1
 05-25-2015,6
 05-22-2015,4
 05-28-2015,3
 10-14-2015,1
 09-10-2015,1
 05-30-2015,5
 08-13-2015,1
 06-28-2015,1
 08-14-2015,1
 10-05-2015,1
 05-31-2015,5
 10-02-2015,1
 08-11-2015,1
 05-20-2015,13
 07-14-2015,1
 06-03-2015,5
 09-11-2015,1
 05-29-2015,3
 05-26-2015,14
 09-30-2015,1
 05-23-2015,7
 05-18-2015,3
 08-18-2015,1
 06-04-2015,2
 05-19-2015,13
 06-01-2015,5
 05-27-2015,7
