ReviewDate,NumberOfReviews
 09-15-2015,2
 10-03-2015,1
 11-01-2015,1
 01-03-2016,1
 01-16-2016,2
 12-12-2015,1
 05-02-2015,1
 09-16-2015,1
 04-22-2015,1
 04-18-2015,1
 05-17-2015,3
 10-05-2015,13
 10-02-2015,2
 11-02-2015,1
 09-14-2015,2
 12-27-2015,5
 12-30-2015,1
 01-29-2016,1
 08-23-2015,2
 12-25-2015,2
 06-12-2015,1
 01-21-2016,1
 11-15-2015,2
 01-02-2016,2
 11-26-2015,1
 11-20-2015,11
 03-30-2015,1
 12-23-2015,2
 04-10-2015,1
 10-06-2015,10
 11-17-2015,1
 07-30-2015,11
 05-28-2015,1
 04-25-2015,2
 12-01-2015,1
 04-03-2015,1
 11-21-2015,2
 10-28-2015,1
 09-21-2015,1
 08-25-2015,1
 03-23-2015,1
 12-10-2015,2
 03-04-2016,1
 12-04-2015,3
 12-07-2015,1
 07-29-2015,7
 12-29-2015,1
 12-26-2015,4
 09-18-2015,1
 10-15-2015,1
 01-28-2015,1
 10-26-2015,1
 11-23-2015,1
 01-25-2015,9
 10-12-2015,1
 12-17-2015,1
 01-08-2016,30
 01-11-2016,1
 09-10-2015,7
 03-03-2016,24
 12-21-2015,2
 05-11-2015,1
 01-07-2016,2
 01-12-2016,1
 09-11-2015,1
 01-26-2015,10
 04-15-2015,1
 04-09-2015,2
 09-09-2015,1
 10-27-2015,3
 09-25-2015,1
 12-22-2015,5
 08-26-2015,1
 01-13-2016,1
 08-29-2015,1
 12-03-2015,1
 03-05-2016,1
 08-24-2015,2
 10-01-2015,2
 06-16-2015,13
 08-01-2015,2
 12-28-2015,3
 04-11-2015,1
 01-27-2016,1
 11-25-2015,2
 01-27-2015,3
 07-05-2015,1
 02-07-2015,1
 12-24-2015,4
 11-13-2015,1
 11-19-2015,9
 01-04-2016,2
 03-15-2016,18
 12-02-2015,10
 11-22-2015,1
 08-30-2015,1
 09-20-2015,1
 05-01-2015,1
 09-23-2015,1
 07-31-2015,4
 02-13-2016,1
 09-29-2015,3
 10-07-2015,5
