ReviewDate,NumberOfReviews
 03-08-2016,4
 01-25-2016,5
 10-20-2015,2
 11-06-2015,2
 01-08-2016,4
 01-11-2016,2
 03-17-2016,4
 09-16-2015,2
 09-10-2015,2
 03-11-2016,4
 03-07-2016,4
 10-17-2015,2
 10-21-2015,2
 12-08-2015,4
 09-24-2015,17
 01-12-2016,8
 01-20-2016,11
 11-10-2015,2
 09-28-2015,2
 10-30-2015,5
 11-02-2015,2
 09-11-2015,4
 02-12-2016,1
 02-04-2016,3
 09-06-2015,4
 09-30-2015,2
 01-24-2016,1
 09-25-2015,24
 02-06-2016,4
 01-10-2016,4
 12-22-2015,2
 01-13-2016,4
 03-13-2016,4
 03-10-2016,5
 03-16-2016,5
 12-03-2015,6
 03-21-2016,4
 03-05-2016,14
 09-04-2015,30
 12-06-2015,8
 02-08-2016,2
 03-19-2016,4
 10-01-2015,2
 01-05-2016,2
 03-22-2016,3
 11-03-2015,2
 02-11-2016,1
 12-28-2015,2
 01-27-2016,2
 03-14-2016,4
 02-03-2016,8
 03-06-2016,4
 09-27-2015,2
 10-10-2015,2
 12-05-2015,6
 03-18-2016,4
 02-07-2016,3
 09-05-2015,46
 10-28-2015,4
 02-26-2016,1
 09-13-2015,2
 01-04-2016,4
 03-12-2016,5
 03-15-2016,4
 02-29-2016,1
 12-02-2015,2
 03-23-2016,4
 03-04-2016,16
 03-01-2016,2
 03-20-2016,5
 03-09-2016,4
 12-04-2015,6
 01-09-2016,26
 12-07-2015,6
 09-20-2015,1
 09-23-2015,2
 09-26-2015,4
 02-05-2016,2
 02-02-2016,4
 02-10-2016,1
