 10-20-2014	4
 04-05-2015	1
 07-10-2015	1
 09-15-2015	2
 02-14-2015	2
 10-03-2015	1
 11-14-2015	3
 07-24-2015	1
 05-02-2015	1
 06-13-2015	2
 10-17-2014	24
 03-11-2015	1
 11-28-2015	2
 01-20-2016	1
 10-05-2015	2
 04-20-2015	1
 11-02-2015	1
 12-27-2015	1
 12-30-2015	1
 10-22-2014	8
 12-30-2014	1
 10-19-2014	3
 12-25-2015	2
 02-09-2016	1
 03-13-2016	1
 08-18-2015	1
 02-28-2016	1
 06-01-2015	1
 11-26-2015	1
 01-22-2016	1
 12-23-2015	1
 07-19-2015	1
 05-21-2015	1
 08-16-2015	1
 09-27-2015	3
 11-21-2015	3
 09-05-2015	1
 11-02-2014	6
 09-05-2014	1
 06-17-2015	1
 03-23-2016	1
 06-11-2015	1
 03-01-2016	2
 03-04-2015	1
 02-24-2016	1
 07-07-2015	1
 10-15-2015	1
 09-07-2015	1
 10-26-2015	1
 10-26-2014	4
 04-30-2015	2
 02-19-2016	1
 09-10-2015	2
 07-02-2015	2
 10-25-2014	7
 10-25-2015	1
 08-13-2015	3
 01-07-2015	1
 02-18-2016	1
 10-30-2015	2
 10-08-2014	5
 10-30-2014	2
 02-04-2016	2
 04-26-2015	1
 10-27-2014	4
 09-06-2015	1
 10-27-2015	2
 07-03-2015	4
 09-25-2015	1
 01-10-2015	1
 11-04-2015	1
 08-29-2015	1
 11-04-2014	4
 03-16-2015	1
 05-19-2015	1
 03-05-2016	2
 06-10-2015	1
 07-27-2015	2
 01-30-2016	1
 01-30-2015	1
 11-03-2014	8
 10-01-2015	1
 11-12-2014	1
 11-03-2015	1
 11-09-2014	3
 12-05-2014	1
 12-24-2014	1
 12-24-2015	1
 11-13-2015	1
 07-28-2014	1
 06-06-2015	1
 01-01-2016	2
 05-23-2015	1
 07-12-2015	2
 12-15-2014	1
 04-27-2015	1
 10-07-2015	2
 12-09-2015	2
 11-01-2015	1
 11-01-2014	5
 01-16-2016	1
 08-19-2015	2
 12-12-2015	1
 09-16-2014	1
 07-08-2015	1
 08-05-2015	2
 09-16-2015	3
 10-21-2014	5
 03-07-2016	1
 10-21-2015	2
 07-25-2015	1
 02-15-2016	1
 09-28-2015	2
 02-15-2015	3
 09-28-2014	1
 01-18-2016	2
 10-02-2015	1
 06-26-2015	1
 10-16-2015	1
 07-11-2015	1
 06-12-2015	1
 03-24-2016	4
 12-14-2015	1
 11-15-2015	1
 01-02-2016	1
 11-29-2015	1
 08-07-2015	1
 11-20-2015	1
 06-24-2015	2
 09-12-2015	2
 10-06-2015	4
 02-11-2015	1
 11-17-2015	1
 07-30-2015	1
 05-22-2015	1
 03-14-2016	1
 10-28-2014	5
 09-21-2015	1
 03-26-2015	1
 11-08-2015	1
 11-08-2014	3
 12-10-2015	2
 08-09-2015	1
 08-03-2014	1
 11-27-2015	1
 05-15-2015	1
 11-30-2015	2
 08-22-2015	1
 11-30-2014	2
 01-09-2016	1
 02-27-2016	1
 12-07-2015	2
 01-06-2016	1
 07-29-2015	1
 10-31-2015	1
 10-18-2014	2
 12-26-2014	1
 07-04-2015	2
 10-31-2014	2
 02-05-2016	1
 09-18-2015	1
 07-23-2015	1
 01-28-2016	1
 10-12-2015	2
 03-02-2016	2
 06-19-2015	1
 07-16-2015	1
 12-17-2015	1
 11-06-2014	7
 05-10-2015	2
 06-21-2015	1
 05-25-2015	1
 06-22-2015	1
 11-24-2015	1
 10-09-2014	1
 09-24-2015	2
 11-05-2014	9
 11-05-2015	2
 11-10-2015	2
 12-19-2015	2
 07-14-2015	2
 04-15-2015	1
 09-09-2015	1
 10-24-2014	3
 02-06-2016	2
 11-07-2014	4
 11-07-2015	1
 06-18-2015	1
 08-31-2015	1
 12-03-2015	1
 10-23-2014	4
 09-04-2014	1
 03-19-2015	1
 10-29-2014	4
 10-29-2015	1
 03-22-2015	1
 12-28-2015	1
 07-05-2015	3
 08-08-2015	2
 09-19-2015	4
 03-31-2015	1
 01-23-2016	1
 03-18-2016	1
 09-13-2015	1
 08-11-2015	1
 11-16-2015	1
 12-02-2015	1
 11-16-2014	1
 03-09-2015	1
 12-18-2015	1
 09-23-2015	1
 04-24-2015	1
 02-10-2015	1
 09-29-2015	1
 10-23-2015	2
