ReviewDate,NumberOfReviews
 12-09-2015,8
 07-10-2015,2
 09-15-2015,6
 10-03-2015,8
 01-16-2016,9
 08-19-2015,2
 12-12-2015,9
 07-08-2015,2
 09-16-2015,6
 03-11-2016,6
 10-21-2015,4
 11-28-2015,2
 12-08-2015,8
 05-03-2015,8
 10-05-2015,12
 01-18-2016,4
 10-02-2015,14
 07-09-2015,5
 01-29-2016,2
 10-16-2015,4
 10-22-2015,2
 09-30-2015,2
 07-11-2015,2
 08-23-2015,2
 02-09-2016,6
 03-24-2015,2
 12-11-2015,10
 09-03-2015,8
 02-28-2016,1
 03-10-2016,1
 01-02-2016,2
 08-07-2015,4
 02-08-2016,1
 07-13-2015,16
 05-05-2015,24
 10-06-2015,4
 02-11-2016,5
 01-19-2016,2
 03-14-2015,20
 05-06-2015,8
 09-05-2015,4
 01-15-2016,10
 08-10-2015,10
 12-13-2015,2
 03-26-2015,2
 05-09-2015,10
 12-10-2015,8
 06-11-2015,36
 08-09-2015,14
 05-15-2015,4
 11-30-2015,27
 03-17-2015,6
 08-06-2015,4
 10-18-2015,2
 02-05-2016,1
 04-16-2015,14
 02-02-2016,2
 09-07-2015,14
 10-12-2015,2
 04-13-2015,4
 03-02-2016,5
 12-17-2015,10
 02-19-2016,3
 12-20-2015,6
 04-14-2015,30
 11-24-2015,7
 09-08-2015,14
 01-07-2016,2
 12-16-2015,2
 02-18-2016,2
 10-08-2015,2
 12-19-2015,1
 02-04-2016,16
 10-13-2015,4
 04-15-2015,25
 09-06-2015,4
 01-24-2016,2
 10-24-2015,2
 02-06-2016,3
 12-22-2015,2
 01-13-2016,7
 08-26-2015,10
 02-17-2016,3
 06-07-2015,2
 06-23-2015,2
 05-08-2015,14
 03-16-2015,20
 12-03-2015,2
 05-13-2015,2
 04-02-2015,2
 03-05-2016,1
 12-06-2015,6
 10-01-2015,16
 01-05-2016,2
 11-12-2015,2
 11-09-2015,5
 01-27-2016,2
 02-03-2016,6
 04-17-2015,8
 07-05-2015,2
 02-20-2016,1
 05-30-2015,2
 02-07-2016,3
 11-13-2015,28
 01-04-2016,4
 11-16-2015,7
 03-15-2015,8
 05-26-2015,2
 11-22-2015,2
 05-07-2015,24
 12-18-2015,8
 05-04-2015,36
 01-17-2016,5
 10-04-2015,14
 04-27-2015,12
 10-07-2015,16
 02-10-2016,3
