ReviewDate,NumberOfReviews
 05-13-2015,1
 09-15-2015,1
 10-01-2015,1
 05-05-2015,11
 05-10-2015,7
 08-13-2015,1
 05-11-2015,7
 05-06-2015,9
 06-30-2015,1
 10-28-2015,1
 05-14-2015,1
 05-09-2015,8
 09-22-2015,1
 05-20-2015,1
 09-14-2015,1
 08-28-2015,1
 09-11-2015,1
 11-16-2015,1
 12-30-2015,1
 05-26-2015,1
 09-30-2015,1
 05-15-2015,1
 08-22-2015,1
 09-17-2015,1
 08-23-2015,1
 08-26-2015,1
 05-07-2015,4
 06-12-2015,1
 08-29-2015,1
 12-14-2015,1
 05-12-2015,1
 05-04-2015,12
 09-23-2015,1
 06-15-2015,1
 05-08-2015,9
 01-02-2016,1
 08-15-2015,1
