ReviewDate,NumberOfReviews
 05-13-2015,4
 06-27-2015,2
 01-25-2016,2
 06-10-2015,4
 06-24-2015,2
 07-10-2015,2
 05-16-2015,4
 05-10-2015,28
 05-02-2015,2
 02-14-2016,1
 05-25-2015,2
 05-17-2015,4
 05-30-2015,2
 06-28-2015,2
 05-11-2015,22
 05-06-2015,8
 05-14-2015,2
 06-06-2015,2
 08-14-2015,2
 05-09-2015,16
 07-17-2015,4
 05-20-2015,4
 08-25-2015,2
 08-28-2015,2
 06-03-2015,2
 05-26-2015,2
 05-15-2015,6
 11-22-2015,2
 08-30-2015,2
 05-18-2015,4
 05-07-2015,28
 06-18-2015,2
 05-12-2015,22
 07-26-2015,2
 05-08-2015,40
 11-15-2015,2
 07-07-2015,2
 07-31-2015,2
 10-15-2015,2
