ReviewDate,NumberOfReviews
 12-31-2015,1
 10-29-2015,4
 11-03-2015,7
 11-12-2015,3
 11-01-2015,2
 01-03-2016,1
 11-14-2015,4
 12-12-2015,2
 03-11-2016,1
 03-03-2016,1
 11-28-2015,1
 10-28-2015,7
 11-05-2015,1
 11-10-2015,3
 11-13-2015,4
 01-20-2016,1
 01-12-2016,1
 01-01-2016,1
 11-02-2015,8
 10-30-2015,7
 11-08-2015,1
 11-16-2015,1
 12-02-2015,1
 02-04-2016,1
 03-01-2016,1
 10-27-2015,7
 01-10-2016,5
 11-11-2015,10
 11-07-2015,1
 01-09-2016,1
 01-06-2016,2
 02-09-2016,1
 01-21-2016,1
 11-04-2015,6
 11-15-2015,4
 10-31-2015,1
 02-13-2016,1
 01-28-2016,1
 11-18-2015,1
