ReviewDate,NumberOfReviews
 09-07-2015,2
 11-23-2014,2
 10-12-2015,2
 05-16-2015,2
 09-15-2015,2
 09-07-2014,4
 02-19-2016,1
 11-14-2014,2
 02-14-2015,4
 10-03-2015,2
 11-14-2015,2
 07-24-2015,2
 11-28-2014,2
 02-18-2015,32
 12-16-2014,2
 02-23-2015,2
 10-05-2015,2
 02-12-2015,2
 09-28-2015,2
 10-08-2015,4
 09-14-2015,2
 12-19-2015,2
 02-01-2015,2
 08-26-2015,2
 01-21-2015,4
 09-03-2014,1
 08-15-2015,2
 06-20-2015,4
 12-03-2015,2
 06-04-2015,2
 05-19-2015,2
 06-01-2015,2
 11-26-2015,2
 09-04-2014,3
 07-27-2015,2
 03-19-2015,2
 12-06-2015,2
 04-10-2015,4
 12-23-2014,2
 11-20-2014,2
 10-01-2015,2
 01-05-2015,2
 12-14-2014,2
 10-06-2015,2
 07-19-2015,2
 11-17-2015,2
 12-01-2014,4
 04-07-2015,2
 09-27-2014,2
 04-03-2015,2
 04-29-2015,2
 10-28-2015,2
 09-05-2015,2
 01-04-2015,2
 09-21-2015,2
 01-01-2015,2
 08-17-2015,2
 11-13-2014,2
 03-12-2015,2
 05-29-2015,2
 06-11-2015,4
 03-04-2016,1
 08-30-2015,2
 01-09-2016,2
 02-21-2016,1
 09-20-2015,2
 05-12-2015,2
 09-23-2015,2
 04-24-2015,2
 12-26-2015,2
 09-18-2015,2
 07-23-2015,2
 04-16-2015,2
 12-29-2014,2
 10-07-2015,2
 10-15-2015,2
