ReviewDate,NumberOfReviews
 12-09-2015,6
 11-23-2015,1
 10-20-2015,1
 03-02-2016,1
 08-04-2015,1
 08-27-2015,1
 11-01-2015,2
 11-14-2015,1
 12-12-2015,1
 09-16-2015,1
 08-05-2015,1
 03-11-2016,2
 09-02-2015,1
 10-21-2015,14
 10-09-2015,1
 12-08-2015,7
 06-30-2015,1
 01-07-2016,1
 01-12-2016,3
 11-05-2015,1
 02-18-2016,1
 09-28-2015,1
 10-02-2015,1
 10-30-2015,1
 07-17-2015,1
 10-13-2015,1
 02-12-2016,1
 12-30-2015,1
 06-26-2015,1
 09-30-2015,1
 10-19-2015,1
 07-11-2015,1
 08-23-2015,1
 12-25-2015,1
 11-07-2015,1
 01-13-2016,1
 02-09-2016,1
 02-17-2016,1
 12-14-2015,2
 06-23-2015,1
 11-15-2015,1
 06-04-2015,1
 03-21-2016,5
 09-04-2015,1
 07-27-2015,2
 12-06-2015,1
 10-29-2015,1
 02-08-2016,1
 03-19-2016,1
 06-02-2015,1
 01-05-2016,1
 11-12-2015,1
 10-06-2015,1
 11-09-2015,1
 01-31-2016,1
 03-14-2016,1
 10-14-2015,2
 03-06-2016,1
 07-22-2015,2
 01-23-2016,1
 12-05-2015,1
 02-07-2016,1
 10-28-2015,1
 01-15-2016,1
 09-13-2015,2
 08-10-2015,1
 12-13-2015,2
 08-14-2015,1
 11-19-2015,2
 08-11-2015,1
 08-25-2015,1
 11-08-2015,1
 11-16-2015,1
 12-02-2015,1
 03-04-2016,1
 03-20-2016,8
 03-09-2016,1
 08-22-2015,1
 02-24-2016,1
 12-07-2015,6
 02-21-2016,1
 07-29-2015,1
 12-18-2015,1
 12-29-2015,1
 01-17-2016,2
 12-26-2015,1
 02-05-2016,1
 02-13-2016,1
 09-26-2015,1
 01-28-2016,1
 10-15-2015,2
 10-23-2015,1
