ReviewDate,NumberOfReviews
 03-08-2015,12
 04-19-2014,6
 02-14-2015,2
 06-13-2014,2
 02-14-2014,16
 03-25-2014,2
 09-01-2015,4
 07-24-2015,4
 05-02-2014,8
 09-01-2014,2
 03-25-2015,2
 07-24-2014,16
 05-02-2015,2
 06-13-2015,4
 11-28-2014,2
 11-28-2013,2
 10-17-2014,4
 11-28-2015,2
 10-17-2015,6
 06-30-2014,12
 01-20-2016,2
 01-20-2015,4
 01-15-2015,2
 01-15-2014,2
 12-27-2014,2
 10-05-2014,4
 12-27-2013,8
 09-30-2014,2
 09-30-2015,2
 10-22-2015,2
 06-29-2014,6
 09-17-2014,8
 04-20-2014,2
 09-17-2015,2
 08-23-2015,2
 08-23-2014,2
 02-09-2016,1
 02-09-2015,4
 12-11-2015,4
 02-09-2014,2
 12-11-2013,2
 11-12-2013,2
 08-18-2015,6
 08-18-2014,4
 06-01-2014,4
 06-01-2015,4
 03-13-2014,14
 03-13-2015,14
 03-30-2015,2
 12-23-2014,2
 12-23-2013,2
 01-19-2014,2
 07-19-2014,8
 06-08-2015,4
 01-19-2015,4
 04-07-2014,4
 04-07-2015,2
 04-03-2014,2
 04-03-2015,6
 11-21-2015,2
 11-21-2014,2
 05-06-2015,9
 06-17-2014,6
 01-15-2016,2
 09-05-2014,8
 05-31-2014,6
 05-09-2014,4
 11-24-2013,2
 11-24-2014,14
 08-06-2014,6
 03-01-2015,8
 03-04-2016,2
 03-04-2015,2
 03-04-2014,4
 05-18-2015,4
 03-01-2014,10
 01-03-2014,2
 06-08-2014,6
 07-07-2015,4
 07-07-2014,6
 07-20-2014,6
 07-20-2015,4
 02-02-2016,1
 02-02-2015,8
 10-26-2015,4
 03-16-2014,6
 02-05-2014,4
 01-11-2014,6
 01-11-2015,2
 02-22-2014,4
 06-05-2015,2
 04-28-2015,2
 06-05-2014,4
 10-25-2014,2
 10-25-2015,2
 09-08-2015,6
 01-07-2014,2
 02-18-2014,6
 02-23-2014,10
 01-07-2015,6
 01-12-2015,2
 01-07-2016,4
 01-12-2016,2
 02-18-2015,8
 01-12-2014,14
 09-25-2014,6
 10-08-2014,2
 04-12-2014,6
 07-03-2014,6
 09-25-2015,2
 04-28-2014,4
 11-04-2014,4
 08-15-2014,6
 08-15-2015,4
 03-16-2016,1
 03-16-2015,6
 07-21-2015,2
 12-06-2013,4
 06-10-2014,4
 07-21-2014,2
 07-27-2014,4
 12-06-2015,2
 10-01-2015,2
 11-03-2015,2
 06-16-2014,8
 01-27-2014,4
 04-11-2014,8
 01-27-2015,6
 05-14-2014,10
 10-10-2014,6
 12-24-2014,2
