ReviewDate,NumberOfReviews
 03-08-2015,6
 07-27-2015,2
 01-30-2016,6
 09-12-2015,2
 03-22-2015,2
 01-03-2016,2
 11-17-2015,2
 08-19-2015,2
 04-28-2015,2
 07-30-2015,2
 04-22-2015,8
 03-07-2015,6
 09-19-2015,2
 01-23-2016,1
 11-21-2015,4
 09-24-2015,1
 09-05-2015,4
 01-07-2016,2
 02-15-2016,1
 04-23-2015,8
 05-09-2015,2
 03-12-2016,1
 04-26-2015,2
 03-04-2016,1
 03-06-2015,12
 03-09-2015,2
 12-22-2015,2
 02-17-2016,2
 02-16-2016,2
 04-24-2015,8
 03-10-2015,2
 04-21-2015,10
 03-21-2016,1
