ReviewDate,NumberOfReviews
 04-19-2015,2
 06-27-2015,4
 03-08-2016,2
 10-20-2014,4
 10-20-2015,5
 03-08-2015,2
 08-21-2015,2
 04-05-2015,8
 08-21-2014,4
 09-15-2014,6
 05-16-2015,4
 08-04-2015,2
 11-14-2014,2
 02-14-2015,2
 11-14-2015,12
 09-01-2015,12
 01-03-2015,4
 10-03-2014,2
 05-02-2015,2
 11-28-2014,6
 04-22-2015,4
 03-11-2016,1
 11-28-2015,4
 03-11-2015,4
 12-08-2015,16
 01-20-2016,8
 06-30-2014,4
 02-12-2015,4
 04-20-2015,6
 11-02-2015,10
 01-29-2016,7
 10-22-2014,2
 10-22-2015,18
 10-19-2014,2
 06-29-2014,2
 09-17-2014,4
 08-23-2015,6
 12-25-2015,4
 02-09-2015,56
 12-11-2015,16
 12-11-2014,2
 03-27-2015,2
 02-28-2015,40
 08-18-2015,6
 09-03-2015,12
 08-18-2014,2
 11-26-2014,4
 06-01-2015,4
 03-13-2015,6
 01-22-2016,8
 03-30-2015,4
 04-10-2015,6
 12-23-2015,2
 01-22-2015,14
 05-21-2015,4
 06-08-2015,4
 01-19-2016,12
 03-30-2014,2
 04-07-2015,10
 05-28-2015,8
 12-01-2015,2
 08-16-2015,6
 04-03-2015,4
 05-06-2015,8
 09-05-2015,4
 11-02-2014,2
 05-09-2015,12
 08-25-2015,4
 08-28-2015,4
 03-01-2015,24
 03-04-2016,3
 03-01-2016,14
 03-04-2015,16
 05-18-2015,14
 12-04-2015,16
 08-06-2015,4
 02-24-2015,18
 02-21-2015,4
 05-12-2015,10
 07-26-2015,2
 07-26-2014,2
 12-29-2015,2
 07-07-2015,2
 07-20-2014,2
 10-15-2014,4
 02-02-2015,2
 09-07-2015,6
 01-25-2016,6
 11-23-2014,4
 02-05-2015,8
 05-24-2015,4
 04-30-2015,2
 02-19-2015,2
 02-22-2015,6
 06-05-2015,4
 04-28-2015,2
 09-10-2014,38
 10-25-2014,2
 01-26-2016,16
 09-08-2015,8
 02-23-2015,24
 01-07-2016,2
 12-16-2014,2
 12-16-2015,8
 07-17-2014,8
 02-04-2015,6
 09-11-2015,2
 01-26-2015,8
 09-11-2014,6
 04-09-2015,6
 09-06-2015,6
 10-11-2014,2
 04-01-2015,2
 11-04-2015,26
 08-29-2015,4
 06-07-2015,4
 11-04-2014,2
 06-20-2015,2
 03-16-2015,14
 05-19-2015,10
 11-18-2015,12
 11-18-2014,2
 05-13-2015,10
 03-05-2015,2
 04-02-2015,2
 03-05-2016,3
 06-10-2015,6
 07-21-2014,8
 12-06-2015,4
 07-27-2014,6
 08-24-2015,8
 01-30-2016,9
 04-02-2014,2
 01-30-2015,2
 11-03-2014,2
 11-12-2015,2
 11-03-2015,13
 11-09-2014,6
 11-09-2015,8
 02-03-2015,2
 01-27-2016,98
 02-03-2016,4
 01-27-2015,2
 03-06-2016,4
 07-22-2015,4
 07-22-2014,4
 07-09-2014,6
 10-10-2014,10
 12-05-2015,10
 06-25-2015,2
 11-13-2015,6
 12-24-2015,6
 05-14-2015,6
 07-28-2014,2
 07-28-2015,4
 06-06-2015,6
 11-19-2015,8
 01-01-2015,2
 11-13-2014,2
 11-19-2014,2
 03-15-2015,12
 05-29-2015,2
 03-06-2015,2
 11-22-2015,2
 05-23-2014,2
 11-22-2014,2
 07-12-2015,6
 12-15-2015,4
 07-18-2014,8
 04-21-2015,4
