ReviewDate,NumberOfReviews
 11-23-2015,24
 06-02-2015,2
 02-11-2015,2
 01-16-2015,2
 08-19-2015,30
 03-25-2015,2
 11-28-2014,2
 11-25-2015,2
 08-16-2015,22
 09-02-2015,2
 11-28-2015,20
 10-09-2014,2
 11-24-2015,8
 12-08-2014,2
 01-01-2016,2
 08-17-2015,24
 11-13-2014,2
 03-04-2015,2
 11-27-2015,10
 01-29-2015,2
 10-16-2014,2
 11-22-2015,6
 11-30-2015,2
 03-17-2015,2
 01-13-2016,2
 01-06-2015,2
 03-27-2015,2
 08-18-2015,24
 08-15-2015,150
 11-29-2015,4
 01-28-2016,10
 10-23-2015,2
