ReviewDate,NumberOfReviews
 01-22-2016,1
 03-02-2015,1
 08-24-2015,1
 03-22-2016,1
 02-19-2015,10
 01-08-2016,3
 07-13-2015,1
 01-11-2016,4
 03-25-2015,1
 06-13-2015,1
 02-14-2016,1
 01-31-2016,3
 02-03-2016,4
 03-03-2016,1
 10-09-2015,1
 02-20-2015,4
 02-18-2015,23
 01-07-2016,6
 01-12-2016,1
 01-15-2016,1
 06-09-2015,1
 03-29-2015,1
 01-04-2016,1
 02-29-2016,1
 02-04-2016,5
 11-27-2015,1
 09-09-2015,1
 08-23-2015,4
 01-10-2016,3
 02-24-2016,1
 11-11-2015,1
 01-09-2016,2
 01-13-2016,3
 08-26-2015,1
 01-17-2016,1
 01-02-2015,1
 09-29-2015,1
 02-02-2016,1
 03-13-2015,1
