ReviewDate,NumberOfReviews
 10-26-2015,2
 10-26-2014,2
 05-24-2014,2
 12-03-2014,2
 01-08-2016,2
 01-16-2016,2
 06-21-2014,2
 04-28-2015,2
 07-08-2014,2
 07-02-2014,2
 10-25-2015,28
 05-29-2014,2
 04-06-2015,37
 07-25-2014,2
 06-30-2014,2
 06-09-2014,2
 02-15-2016,1
 10-08-2014,2
 10-08-2015,4
 07-17-2014,2
 07-14-2014,2
 04-09-2015,2
 10-16-2015,34
 10-22-2015,14
 10-19-2015,48
 06-26-2014,2
 10-11-2014,2
 06-15-2014,2
 06-18-2014,2
 04-01-2015,2
 08-29-2014,2
 06-23-2014,4
 11-15-2015,2
 03-16-2015,22
 06-10-2014,2
 07-13-2014,2
 08-01-2014,2
 04-07-2015,11
 07-05-2014,2
 07-09-2014,2
 11-21-2015,2
 03-18-2015,2
 06-25-2015,2
 09-05-2014,2
 12-13-2015,2
 03-26-2015,2
 08-14-2015,2
 03-20-2015,2
 06-06-2014,2
 05-20-2014,2
 05-23-2014,2
 03-17-2015,37
 07-18-2015,2
 07-01-2014,2
 10-07-2014,4
 07-15-2014,2
 10-15-2015,10
