ReviewDate,NumberOfReviews
 03-08-2016,4
 12-09-2015,2
 11-01-2015,7
 11-14-2015,8
 01-16-2016,2
 12-12-2015,2
 03-11-2016,4
 03-07-2016,4
 12-08-2015,4
 01-20-2016,5
 02-15-2016,4
 11-02-2015,5
 10-02-2015,2
 09-17-2015,12
 12-25-2015,1
 12-11-2015,4
 12-14-2015,2
 11-15-2015,5
 03-13-2016,4
 03-10-2016,4
 11-26-2015,2
 11-20-2015,7
 11-17-2015,8
 01-19-2016,2
 01-31-2016,2
 03-14-2016,4
 12-01-2015,2
 09-27-2015,4
 11-21-2015,11
 09-21-2015,9
 03-04-2016,14
 03-01-2016,2
 03-20-2016,5
 11-30-2015,11
 12-04-2015,6
 01-09-2016,34
 11-11-2015,4
 01-06-2016,6
 12-07-2015,6
 10-31-2015,13
 09-18-2015,12
 11-23-2015,8
 10-12-2015,2
 01-08-2016,16
 01-11-2016,8
 03-17-2016,4
 03-03-2016,4
 01-26-2016,4
 12-21-2015,6
 09-24-2015,18
 01-12-2016,8
 12-16-2015,2
 10-30-2015,9
 09-22-2015,4
 10-24-2015,2
 01-24-2016,10
 09-25-2015,3
 01-10-2016,6
 01-13-2016,2
 11-07-2015,2
 11-04-2015,2
 03-16-2016,4
 12-03-2015,8
 11-18-2015,4
 03-21-2016,4
 03-05-2016,4
 12-06-2015,6
 03-19-2016,3
 01-05-2016,2
 03-22-2016,4
 01-14-2016,8
 11-03-2015,4
 12-28-2015,2
 01-27-2016,14
 11-25-2015,2
 03-06-2016,4
 09-19-2015,4
 10-10-2015,2
 01-23-2016,2
 12-05-2015,6
 03-18-2016,4
 11-13-2015,12
 11-19-2015,7
 03-12-2016,4
 03-15-2016,4
 11-16-2015,22
 12-02-2015,2
 11-22-2015,14
 03-09-2016,4
 09-20-2015,12
 12-15-2015,2
 02-16-2016,4
 09-23-2015,2
 01-17-2016,2
 10-04-2015,1
 09-26-2015,6
 10-23-2015,2
