ReviewDate,NumberOfReviews
 04-19-2015,1
 05-13-2015,1
 07-21-2015,1
 05-24-2015,1
 04-13-2015,15
 04-10-2015,7
 08-04-2015,1
 10-01-2015,1
 02-19-2016,1
 11-06-2015,1
 07-13-2015,1
 10-06-2015,1
 05-10-2015,1
 05-02-2015,1
 04-11-2015,7
 06-22-2015,1
 04-25-2015,1
 09-10-2015,1
 04-17-2015,1
 04-14-2015,6
 05-17-2015,1
 06-14-2015,1
 06-30-2015,1
 11-10-2015,1
 01-15-2016,1
 09-13-2015,1
 08-10-2015,1
 05-31-2015,1
 08-25-2015,1
 06-11-2015,3
 04-15-2015,12
 08-09-2015,1
 04-12-2015,5
 06-29-2015,1
 05-18-2015,1
 11-07-2015,1
 12-25-2015,1
 05-04-2015,1
 07-07-2015,1
 07-23-2015,1
 08-07-2015,1
 06-04-2015,1
 07-15-2015,1
 05-27-2015,2
 04-16-2015,5
