ReviewDate,NumberOfReviews
 12-09-2015,2
 08-21-2015,4
 08-04-2015,18
 11-01-2015,2
 01-03-2016,6
 01-16-2016,2
 12-12-2015,8
 09-16-2015,2
 03-11-2016,1
 03-07-2016,1
 11-28-2015,21
 10-17-2015,4
 10-21-2015,2
 12-08-2015,6
 01-20-2016,2
 02-15-2016,2
 11-02-2015,2
 12-27-2015,2
 02-12-2016,2
 12-30-2015,4
 01-29-2016,8
 10-16-2015,4
 10-22-2015,2
 02-01-2016,6
 10-19-2015,2
 09-17-2015,4
 08-23-2015,2
 12-25-2015,4
 02-09-2016,3
 12-11-2015,2
 12-14-2015,6
 08-20-2015,2
 08-18-2015,9
 03-10-2016,2
 02-28-2016,1
 01-02-2016,4
 08-07-2015,14
 11-26-2015,24
 11-20-2015,59
 12-23-2015,21
 02-08-2016,1
 09-12-2015,2
 10-06-2015,6
 02-11-2016,4
 01-19-2016,2
 07-30-2015,6
 12-01-2015,24
 11-21-2015,6
 10-28-2015,6
 01-15-2016,4
 08-10-2015,6
 12-13-2015,18
 12-10-2015,14
 03-04-2016,1
 08-03-2015,26
 11-27-2015,9
 11-30-2015,13
 08-22-2015,2
 08-06-2015,2
 12-04-2015,4
 02-24-2016,1
 01-09-2016,4
 12-07-2015,8
 01-06-2016,8
 07-29-2015,10
 10-31-2015,2
 12-26-2015,21
 09-18-2015,4
 10-18-2015,2
 01-28-2016,2
 02-02-2016,7
 10-15-2015,2
 10-26-2015,7
 11-23-2015,34
 01-25-2016,2
 12-17-2015,4
 11-06-2015,2
 12-20-2015,8
 01-11-2016,4
 03-03-2016,1
 10-25-2015,38
 10-09-2015,4
 11-24-2015,15
 01-26-2016,6
 12-21-2015,2
 11-05-2015,2
 01-07-2016,10
 01-12-2016,6
 12-16-2015,25
 10-30-2015,2
 09-22-2015,2
 12-19-2015,8
 09-11-2015,2
 10-13-2015,2
 02-04-2016,1
 10-24-2015,46
 10-11-2015,4
 02-06-2016,2
 12-22-2015,2
 01-10-2016,4
 01-13-2016,4
 11-04-2015,4
 08-15-2015,175
 03-16-2016,2
 12-03-2015,9
 12-31-2015,2
 12-06-2015,6
 01-30-2016,6
 01-05-2016,6
 01-14-2016,6
 11-03-2015,1
 12-28-2015,2
 01-27-2016,10
 11-25-2015,4
 02-03-2016,2
 08-08-2015,4
 10-10-2015,2
 12-05-2015,16
 02-07-2016,3
 11-13-2015,2
 12-24-2015,2
 09-13-2015,2
 08-02-2015,21
 01-01-2016,2
 11-19-2015,47
 08-14-2015,2
 08-17-2015,4
 01-04-2016,6
 08-11-2015,2
 11-22-2015,16
 08-30-2015,2
 09-20-2015,2
 12-15-2015,20
 12-18-2015,2
 07-31-2015,4
 10-23-2015,6
 02-10-2016,5
