ReviewDate,NumberOfReviews
 12-09-2014,8
 11-23-2015,1
 12-03-2014,10
 01-11-2015,1
 12-12-2014,8
 11-14-2015,1
 04-28-2015,1
 09-10-2015,1
 03-07-2016,1
 11-28-2015,1
 11-24-2015,1
 12-08-2014,11
 12-21-2014,1
 12-16-2015,1
 04-20-2015,1
 01-18-2015,1
 10-02-2015,1
 09-22-2015,1
 12-19-2015,1
 10-13-2015,1
 02-01-2015,2
 02-06-2016,1
 02-09-2016,2
 11-04-2015,1
 12-11-2014,6
 08-29-2015,1
 03-13-2016,1
 11-15-2015,2
 08-31-2015,1
 11-29-2014,19
 06-10-2015,1
 06-24-2015,1
 12-06-2014,3
 12-14-2014,1
 11-17-2015,1
 12-01-2014,17
 03-14-2016,1
 09-19-2015,1
 12-05-2014,18
 10-10-2015,1
 06-17-2015,1
 12-10-2014,10
 06-06-2015,1
 11-19-2015,1
 12-13-2015,1
 12-13-2014,8
 08-28-2015,1
 12-02-2014,11
 12-10-2015,2
 03-01-2016,1
 08-30-2015,1
 12-04-2014,7
 11-30-2015,2
 11-30-2014,8
 12-07-2014,5
 02-16-2016,1
 10-04-2015,2
 09-18-2015,1
 09-26-2015,1
 02-02-2015,3
 12-29-2014,1
