ReviewDate,NumberOfReviews
 07-10-2015,3
 02-19-2016,1
 01-08-2016,1
 07-24-2015,1
 07-08-2015,7
 09-10-2015,1
 02-15-2016,1
 10-05-2015,1
 10-30-2015,2
 09-22-2015,2
 07-09-2015,19
 07-06-2015,6
 10-24-2015,1
 07-11-2015,10
 10-11-2015,1
 09-17-2015,2
 01-10-2016,1
 08-31-2015,1
 08-15-2015,1
 11-20-2015,1
 12-06-2015,1
 01-30-2016,1
 10-01-2015,4
 09-12-2015,1
 07-13-2015,1
 10-06-2015,1
 07-19-2015,1
 08-01-2015,2
 02-11-2016,1
 11-17-2015,1
 01-19-2016,1
 07-30-2015,1
 07-05-2015,11
 08-08-2015,2
 02-20-2016,1
 12-05-2015,1
 02-07-2016,1
 11-13-2015,1
 08-02-2015,1
 08-10-2015,1
 12-13-2015,2
 02-29-2016,1
 08-28-2015,1
 03-01-2016,1
 03-20-2016,1
 11-11-2015,1
 09-20-2015,1
 07-26-2015,1
 07-07-2015,8
 07-04-2015,2
 07-31-2015,1
