ReviewDate,NumberOfReviews
 05-10-2013,2
 03-08-2015,10
 04-27-2013,2
 03-16-2012,2
 02-22-2012,2
 05-02-2013,2
 01-16-2015,2
 01-16-2016,2
 12-09-2012,2
 04-04-2012,2
 11-28-2011,2
 10-25-2012,4
 08-13-2013,2
 03-07-2015,12
 09-08-2013,2
 02-18-2013,2
 01-12-2015,10
 05-03-2012,2
 01-20-2015,6
 09-25-2013,2
 02-15-2015,2
 04-23-2013,2
 04-26-2015,2
 12-30-2014,6
 12-30-2013,2
 07-03-2012,2
 10-08-2012,2
 12-30-2012,2
 07-08-2012,2
 01-13-2015,4
 01-21-2015,10
 07-19-2013,2
 07-19-2012,4
 02-17-2015,2
 02-28-2012,2
 08-07-2013,2
 08-15-2012,2
 05-27-2012,2
 05-21-2013,2
 01-14-2015,6
 09-12-2015,2
 07-18-2012,2
 07-19-2014,2
 01-19-2015,2
 08-02-2013,2
 09-09-2012,2
 05-22-2015,2
 04-11-2014,2
 09-27-2012,2
 04-07-2013,2
 04-11-2012,2
 01-27-2012,2
 04-29-2012,2
 01-23-2014,2
 06-06-2012,2
 02-07-2012,2
 03-20-2012,2
 05-31-2014,2
 03-04-2015,23
 03-06-2015,8
 12-04-2011,2
 12-04-2013,2
 05-23-2014,2
 11-30-2014,2
 05-23-2013,2
 07-29-2013,4
 06-08-2012,2
 05-01-2012,4
 12-26-2014,2
 04-24-2015,2
 10-12-2012,2
 12-29-2014,10
