ReviewDate,NumberOfReviews
 09-07-2015,1
 07-10-2015,1
 05-24-2015,1
 05-16-2015,6
 05-10-2015,18
 12-12-2015,1
 05-25-2015,5
 07-08-2015,9
 10-21-2015,1
 05-17-2015,12
 08-13-2015,6
 06-14-2015,1
 05-11-2015,22
 06-30-2015,1
 10-05-2015,1
 07-09-2015,10
 07-06-2015,6
 09-11-2015,1
 01-29-2016,1
 09-30-2015,1
 10-16-2015,1
 10-22-2015,1
 07-03-2015,1
 09-17-2015,1
 09-25-2015,1
 08-23-2015,1
 08-12-2015,4
 06-15-2015,1
 08-18-2015,1
 03-10-2016,1
 08-15-2015,5
 12-03-2015,1
 08-07-2015,7
 05-19-2015,6
 05-27-2015,3
 06-01-2015,2
 05-13-2015,8
 08-24-2015,1
 01-30-2016,1
 10-01-2015,2
 06-02-2015,1
 05-21-2015,5
 10-06-2015,1
 02-11-2016,1
 05-22-2015,3
 05-28-2015,3
 10-14-2015,1
 08-16-2015,3
 07-05-2015,8
 08-08-2015,3
 10-10-2015,1
 05-30-2015,4
 05-14-2015,4
 08-10-2015,3
 08-14-2015,2
 05-31-2015,2
 05-09-2015,9
 08-11-2015,6
 05-20-2015,4
 08-09-2015,3
 05-26-2015,5
 03-04-2016,1
 03-20-2016,1
 05-15-2015,5
 05-18-2015,3
 05-23-2015,3
 03-09-2016,1
 08-06-2015,4
 05-12-2015,4
 07-07-2015,8
 07-04-2015,7
