ReviewDate,NumberOfReviews
 10-26-2014,15
 11-23-2015,2
 01-25-2015,1
 11-23-2014,1
 10-20-2015,1
 12-17-2014,1
 11-14-2014,5
 11-14-2015,2
 11-01-2014,3
 11-06-2014,6
 11-28-2014,1
 10-25-2014,5
 11-28-2015,1
 11-24-2015,1
 12-08-2015,2
 07-25-2015,1
 11-05-2014,8
 11-10-2014,12
 11-10-2015,8
 01-07-2016,1
 06-09-2015,1
 10-05-2015,2
 09-28-2015,1
 01-15-2015,1
 10-02-2015,1
 10-30-2014,5
 12-19-2015,1
 12-27-2014,1
 10-27-2014,5
 12-30-2014,1
 09-30-2015,1
 10-22-2015,1
 02-01-2015,1
 10-24-2014,13
 07-11-2015,1
 10-27-2015,1
 11-07-2014,7
 11-07-2015,4
 01-10-2015,1
 04-01-2015,1
 11-04-2014,3
 11-15-2015,2
 11-29-2014,1
 11-15-2014,7
 11-18-2014,1
 10-23-2014,12
 11-20-2015,2
 12-31-2015,1
 06-10-2015,1
 12-06-2015,2
 10-29-2014,10
 12-23-2014,1
 01-22-2015,1
 11-20-2014,3
 11-03-2014,6
 11-12-2014,6
 11-12-2015,2
 11-17-2014,5
 11-09-2014,8
 11-17-2015,3
 11-09-2015,9
 12-01-2014,1
 11-25-2015,1
 12-01-2015,1
 11-21-2015,1
 10-28-2014,24
 11-02-2014,5
 11-13-2015,4
 12-13-2014,1
 11-13-2014,1
 11-19-2014,1
 11-08-2015,2
 11-08-2014,7
 11-16-2015,1
 11-16-2014,3
 12-02-2015,3
 12-10-2015,1
 11-27-2014,1
 11-30-2014,1
 11-11-2015,3
 11-11-2014,8
 09-23-2015,1
 10-31-2014,11
 01-17-2015,1
 02-10-2015,1
 01-28-2015,1
