ReviewDate,NumberOfReviews
 11-23-2015,19
 08-21-2015,1
 02-19-2016,2
 01-08-2016,3
 11-01-2015,19
 01-16-2016,1
 01-11-2016,14
 03-11-2016,1
 03-07-2016,6
 10-25-2015,1
 10-09-2015,1
 01-26-2016,9
 01-12-2016,17
 01-07-2016,1
 11-02-2015,9
 09-22-2015,1
 12-27-2015,1
 12-30-2015,1
 09-09-2015,2
 01-10-2016,6
 08-23-2015,14
 08-26-2015,94
 01-13-2016,13
 02-09-2016,1
 01-21-2016,1
 03-10-2016,1
 02-28-2016,1
 03-21-2016,1
 01-22-2016,2
 08-24-2015,1
 01-14-2016,33
 01-31-2016,2
 11-25-2015,35
 01-27-2016,4
 12-01-2015,2
 02-03-2016,1
 09-19-2015,25
 01-01-2016,1
 08-25-2015,28
 03-04-2016,1
 03-01-2016,1
 11-22-2015,17
 03-20-2016,1
 08-22-2015,12
 03-09-2016,1
 11-30-2015,1
 01-09-2016,1
 02-21-2016,1
 12-15-2015,1
 02-16-2016,1
 09-23-2015,1
 10-31-2015,9
 10-23-2015,1
 02-10-2016,1
