ReviewDate,NumberOfReviews
 03-08-2016,21
 06-27-2015,4
 10-20-2015,15
 08-21-2015,26
 07-10-2015,3
 09-15-2015,2
 08-04-2015,3
 01-03-2016,56
 10-03-2015,4
 11-14-2015,21
 09-01-2015,4
 07-24-2015,3
 03-25-2016,6
 02-14-2016,5
 06-13-2015,4
 03-11-2016,3
 11-28-2015,18
 10-17-2015,3
 12-08-2015,84
 06-30-2015,6
 01-20-2016,8
 10-05-2015,8
 11-02-2015,3
 12-27-2015,14
 07-09-2015,4
 02-12-2016,12
 12-30-2015,18
 01-29-2016,33
 09-30-2015,6
 10-19-2015,6
 06-29-2015,9
 08-23-2015,10
 12-25-2015,8
 02-09-2016,5
 12-11-2015,6
 06-15-2015,6
 03-13-2016,2
 08-18-2015,2
 09-03-2015,2
 02-28-2016,4
 06-01-2015,3
 11-26-2015,16
 01-22-2016,10
 12-23-2015,2
 07-19-2015,33
 06-08-2015,17
 01-19-2016,14
 12-01-2015,15
 08-16-2015,5
 09-27-2015,45
 11-21-2015,11
 01-15-2016,47
 06-17-2015,9
 12-13-2015,18
 05-31-2015,2
 08-28-2015,11
 08-25-2015,8
 03-23-2016,20
 06-11-2015,5
 03-04-2016,33
 03-01-2016,4
 12-04-2015,14
 08-06-2015,25
 02-24-2016,8
 02-21-2016,6
 07-26-2015,4
 12-29-2015,14
 07-07-2015,25
 07-20-2015,4
 02-02-2016,11
 10-15-2015,33
 09-07-2015,31
 10-26-2015,3
 11-23-2015,34
 01-25-2016,15
 02-19-2016,34
 01-08-2016,32
 02-22-2016,3
 01-11-2016,25
 06-05-2015,14
 07-02-2015,7
 09-10-2015,9
 10-25-2015,2
 01-26-2016,40
 09-08-2015,14
 08-13-2015,7
 02-23-2016,5
 01-07-2016,65
 01-12-2016,20
 12-16-2015,18
 02-18-2016,33
 10-30-2015,5
 07-17-2015,1
 10-08-2015,16
 09-11-2015,3
 02-04-2016,15
 09-06-2015,9
 10-27-2015,198
 07-03-2015,19
 10-11-2015,50
 09-25-2015,19
 01-10-2016,29
 08-29-2015,3
 11-04-2015,20
 06-07-2015,23
 08-15-2015,2
 03-16-2016,3
 06-20-2015,13
 11-18-2015,26
 07-21-2015,20
 03-05-2016,5
 06-10-2015,8
 07-27-2015,2
 12-06-2015,63
 08-24-2015,2
 01-30-2016,17
 10-01-2015,4
 11-03-2015,17
 11-12-2015,12
 06-16-2015,28
 11-09-2015,19
 01-27-2016,41
 02-03-2016,483
 03-06-2016,3
 07-22-2015,25
 10-10-2015,38
 12-05-2015,50
 06-25-2015,22
 12-24-2015,6
 11-13-2015,21
 07-28-2015,37
 01-01-2016,26
 11-19-2015,11
 06-06-2015,13
 08-14-2015,2
 03-15-2016,9
 02-29-2016,17
 11-22-2015,24
 07-12-2015,7
 12-15-2015,16
 07-18-2015,11
 01-17-2016,28
 07-31-2015,3
 09-26-2015,17
 02-13-2016,4
 10-07-2015,10
 12-09-2015,51
 11-01-2015,3
 01-16-2016,24
 08-19-2015,2
 12-12-2015,10
 07-08-2015,1
 08-05-2015,27
 09-02-2015,1
 03-07-2016,13
 10-21-2015,6
 07-25-2015,4
 06-28-2015,4
 06-14-2015,4
 06-09-2015,14
 02-15-2016,8
