ReviewDate,NumberOfReviews
 04-19-2015,8
 03-08-2016,3
 03-08-2015,10
 01-03-2016,8
 02-14-2015,6
 01-03-2015,12
 09-01-2015,10
 07-24-2015,10
 03-25-2015,4
 05-02-2015,20
 06-13-2015,2
 11-28-2014,6
 10-17-2015,14
 11-28-2015,10
 06-30-2015,6
 01-20-2015,2
 04-20-2015,2
 10-05-2015,6
 01-15-2015,14
 12-27-2015,8
 12-27-2014,6
 10-22-2014,4
 09-30-2015,10
 10-22-2015,12
 09-17-2015,2
 08-23-2015,16
 02-09-2016,1
 02-09-2015,8
 12-11-2015,2
 12-11-2014,8
 08-18-2015,10
 03-13-2016,3
 06-01-2015,4
 03-13-2015,10
 03-30-2015,6
 12-23-2015,8
 12-23-2014,6
 07-19-2015,8
 01-19-2015,14
 06-08-2015,4
 01-19-2016,4
 04-07-2015,12
 04-03-2015,8
 11-21-2015,8
 11-21-2014,8
 09-05-2015,22
 05-06-2015,2
 01-15-2016,2
 06-17-2015,2
 05-31-2015,2
 05-09-2015,4
 11-24-2014,6
 03-01-2015,14
 03-04-2016,2
 03-01-2016,2
 03-04-2015,2
 05-18-2015,10
 08-06-2015,8
 07-07-2015,4
 07-20-2015,2
 02-02-2016,2
 02-02-2015,28
 10-26-2015,8
 10-26-2014,46
 02-05-2015,4
 01-11-2015,8
 02-22-2016,1
 02-22-2015,2
 06-05-2015,6
 01-11-2016,2
 04-28-2015,6
 09-10-2015,6
 10-25-2014,27
 10-25-2015,4
 09-08-2015,14
 02-23-2016,1
 01-07-2015,8
 01-12-2015,2
 01-12-2016,4
 02-18-2015,6
 01-07-2016,6
 02-18-2016,4
 10-30-2015,4
 10-08-2015,6
 10-30-2014,44
 04-12-2015,14
 07-03-2015,8
 09-25-2015,16
 11-04-2014,36
 08-15-2015,6
 03-16-2016,3
 03-16-2015,2
 03-05-2015,16
 07-21-2015,14
 03-05-2016,3
 06-10-2015,2
 07-27-2015,6
 12-06-2015,8
 12-06-2014,14
 11-03-2014,30
 10-01-2015,10
 11-12-2014,8
 11-03-2015,2
 11-12-2015,2
 06-16-2015,29
 04-11-2015,8
 01-27-2016,2
 01-27-2015,12
 10-10-2015,4
 06-25-2015,8
 12-24-2014,8
 11-13-2015,8
 12-24-2015,7
 05-14-2015,4
 07-28-2015,6
 08-14-2015,12
 11-19-2015,6
 11-13-2014,12
 11-19-2014,6
 07-12-2015,4
 12-15-2015,2
 12-15-2014,4
 04-21-2015,6
 09-26-2015,6
 04-27-2015,8
