ReviewDate,NumberOfReviews
 04-19-2015,2
 03-08-2016,1
 03-08-2014,9
 04-19-2014,9
 03-08-2015,2
 02-14-2015,2
 02-14-2014,8
 09-01-2015,2
 01-03-2015,6
 03-25-2014,8
 09-01-2014,3
 09-01-2013,8
 01-20-2016,2
 01-20-2015,7
 01-20-2014,10
 04-20-2015,3
 10-05-2015,1
 12-27-2015,1
 10-05-2013,8
 12-27-2014,1
 10-05-2014,4
 12-27-2013,8
 09-17-2013,22
 10-22-2014,1
 09-17-2014,3
 04-20-2014,3
 09-17-2015,2
 08-23-2015,1
 08-23-2014,2
 07-19-2013,8
 12-11-2014,12
 12-11-2013,7
 06-01-2014,1
 06-01-2015,1
 08-23-2013,6
 01-19-2014,6
 07-19-2015,2
 01-19-2015,8
 06-08-2015,3
 07-19-2014,2
 01-19-2016,1
 10-22-2013,4
 04-03-2014,10
 04-03-2015,2
 06-17-2014,3
 05-06-2014,5
 06-17-2013,9
 06-17-2015,1
 05-31-2014,2
 05-31-2015,2
 11-24-2013,14
 11-24-2014,6
 03-01-2015,2
 08-06-2014,1
 08-06-2013,9
 03-01-2016,1
 08-06-2015,3
 03-01-2014,3
 01-03-2014,6
 06-08-2014,2
 06-08-2013,5
 07-20-2014,5
 07-20-2015,3
 07-20-2013,12
 02-05-2015,5
 03-16-2014,12
 02-05-2014,9
 01-11-2014,7
 01-11-2015,1
 02-22-2014,6
 02-22-2016,1
 02-22-2015,3
 01-11-2016,1
 09-10-2013,12
 09-10-2014,16
 09-10-2015,1
 09-08-2013,9
 02-23-2016,1
 09-08-2014,14
 02-23-2014,6
 01-12-2015,2
 02-23-2015,3
 01-12-2014,10
 09-25-2014,6
 09-25-2013,8
 10-30-2015,2
 10-30-2013,7
 10-30-2014,2
 04-12-2014,5
 04-12-2015,3
 07-03-2013,8
 07-03-2014,5
 07-03-2015,2
 04-28-2014,4
 08-15-2013,10
 08-15-2014,1
 03-16-2016,2
 08-15-2015,1
 03-16-2015,1
 07-21-2015,5
 06-10-2015,4
 07-21-2013,8
 07-27-2015,6
 06-10-2014,4
 07-21-2014,1
 07-27-2014,1
 07-27-2013,5
 06-16-2013,6
 06-16-2014,4
 06-16-2015,4
 06-10-2013,11
 01-27-2014,12
 04-11-2015,2
 04-11-2014,8
 01-27-2015,5
 05-14-2014,5
 06-25-2013,15
 06-25-2014,4
 07-28-2013,5
 07-28-2014,2
 07-28-2015,2
 08-14-2015,2
 08-14-2014,3
 08-14-2013,7
 02-29-2016,2
 05-23-2015,2
 05-23-2014,9
 07-12-2015,2
 09-26-2013,5
 09-26-2014,8
 04-27-2014,9
 04-21-2015,3
 04-21-2014,4
 09-26-2015,2
 04-27-2015,1
 07-12-2013,10
 11-01-2015,2
 09-16-2014,3
 09-16-2013,14
 08-05-2014,4
 08-05-2015,5
 09-16-2015,2
 03-07-2014,8
 08-05-2013,8
 09-02-2015,1
 03-07-2015,3
 09-02-2013,7
 01-18-2015,4
 02-15-2015,4
 01-18-2014,12
 06-26-2015,1
 06-26-2013,16
 06-26-2014,3
 04-04-2015,2
 04-04-2014,6
 11-01-2013,10
 01-21-2014,13
 01-21-2015,6
 03-24-2015,4
 03-24-2014,5
 03-10-2015,1
 03-10-2014,12
 08-07-2015,2
 08-07-2014,4
 08-07-2013,8
 10-06-2013,8
 07-13-2014,2
 07-13-2015,3
 10-06-2015,3
 07-13-2013,9
 10-06-2014,6
 07-30-2015,2
 07-30-2013,14
 07-30-2014,2
 02-15-2014,9
 11-08-2014,1
 11-08-2013,7
 08-22-2013,13
 08-22-2014,2
 03-17-2014,11
 08-22-2015,2
 03-17-2015,3
 12-26-2013,12
 02-05-2016,1
 10-12-2014,6
 01-28-2016,1
 10-12-2013,7
 01-28-2014,8
 01-28-2015,6
 03-02-2015,2
 03-02-2014,5
 10-12-2015,2
 12-03-2014,8
 12-03-2013,13
 03-02-2016,2
 06-18-2013,16
 11-06-2014,2
 11-06-2013,6
 03-17-2016,1
 09-24-2013,16
 11-24-2015,2
 09-24-2014,7
 12-21-2015,3
 09-24-2015,2
 12-21-2013,4
 12-21-2014,3
 09-09-2015,4
 09-09-2013,5
 09-09-2014,16
 01-13-2016,3
 06-18-2014,3
 01-13-2015,4
 01-13-2014,14
 06-18-2015,2
 10-29-2013,5
 10-29-2014,6
 10-29-2015,1
 12-28-2013,7
 12-28-2014,3
 10-14-2014,2
 10-14-2013,4
 07-05-2014,1
 07-05-2013,10
 10-14-2015,6
 07-05-2015,4
 02-07-2015,3
 02-07-2014,9
 02-07-2016,2
 11-16-2013,5
 11-16-2015,1
 11-16-2014,3
 03-09-2014,7
 08-30-2013,5
 08-30-2014,3
 03-09-2016,1
 03-09-2015,4
 12-18-2014,8
 12-18-2013,3
 12-18-2015,2
 10-04-2015,4
 10-04-2014,3
 10-04-2013,12
 04-05-2014,2
 09-15-2013,7
 04-05-2015,4
 07-10-2015,1
 09-15-2014,5
 07-10-2014,1
 07-10-2013,14
 09-15-2015,1
 12-25-2014,1
 11-14-2013,9
 12-25-2013,8
 04-22-2015,2
 04-22-2014,8
 10-19-2013,3
 01-29-2015,6
 01-29-2014,8
 10-19-2015,1
 06-15-2014,2
 06-15-2013,14
 03-27-2015,2
 06-15-2015,2
 02-28-2015,3
