 06-27-2015	24
 03-08-2016	3
 04-19-2015	2
 03-08-2015	5
 10-20-2015	10
 04-05-2015	7
 05-16-2015	1
 08-04-2015	1
 01-03-2016	5
 02-14-2015	3
 10-03-2015	1
 09-01-2015	2
 03-25-2015	19
 05-02-2015	9
 06-13-2015	4
 02-14-2016	3
 03-11-2016	8
 04-22-2015	1
 10-17-2015	3
 12-08-2015	3
 06-30-2015	22
 01-20-2016	10
 02-12-2015	26
 10-05-2015	1
 04-20-2015	3
 07-09-2015	2
 12-27-2015	3
 02-12-2016	1
 12-30-2015	6
 01-29-2016	4
 01-29-2015	8
 10-22-2015	5
 10-19-2015	4
 06-29-2015	1
 09-17-2015	1
 08-23-2015	4
 12-25-2015	2
 12-11-2015	5
 02-09-2015	26
 03-27-2015	3
 06-15-2015	2
 03-13-2016	2
 02-28-2015	3
 02-28-2016	3
 09-03-2015	1
 06-01-2015	4
 03-13-2015	19
 11-26-2015	13
 01-22-2016	3
 03-30-2015	2
 04-10-2015	1
 07-19-2015	3
 05-21-2015	1
 01-19-2016	31
 04-07-2015	4
 05-28-2015	1
 12-01-2015	3
 04-03-2015	3
 11-21-2015	2
 04-29-2015	11
 01-15-2016	6
 06-17-2015	5
 12-13-2015	12
 05-31-2015	1
 08-28-2015	1
 08-25-2015	2
 03-23-2015	6
 03-01-2015	5
 06-11-2015	3
 03-04-2016	5
 03-01-2016	1
 03-04-2015	4
 05-18-2015	1
 12-04-2015	2
 08-06-2015	1
 02-24-2016	4
 02-24-2015	1
 02-21-2015	4
 02-21-2016	4
 07-26-2015	9
 12-29-2015	6
 02-02-2016	8
 02-02-2015	32
 10-15-2015	2
 10-26-2015	5
 11-23-2015	1
 01-25-2016	2
 02-05-2015	17
 04-30-2015	1
 02-19-2016	1
 01-08-2016	3
 02-19-2015	3
 02-22-2016	2
 02-22-2015	1
 01-11-2016	9
 06-05-2015	1
 04-28-2015	6
 07-02-2015	21
 09-10-2015	1
 10-25-2015	6
 01-26-2016	9
 02-23-2016	3
 08-13-2015	1
 01-07-2016	3
 02-23-2015	3
 02-18-2015	1
 01-12-2016	5
 02-18-2016	1
 10-30-2015	3
 07-17-2015	4
 02-04-2015	32
 04-26-2015	14
 02-04-2016	6
 04-12-2015	2
 04-09-2015	3
 09-06-2015	1
 10-27-2015	2
 10-11-2015	1
 07-03-2015	2
 01-10-2016	4
 08-29-2015	1
 08-15-2015	1
 03-16-2016	3
 03-16-2015	5
 06-20-2015	3
 05-19-2015	2
 03-05-2015	31
 07-21-2015	2
 03-05-2016	4
 04-02-2015	1
 06-10-2015	3
 07-27-2015	13
 12-06-2015	2
 01-30-2016	2
 01-30-2015	95
 10-01-2015	1
 06-16-2015	6
 11-09-2015	1
 02-03-2015	12
 04-11-2015	2
 01-27-2016	5
 02-03-2016	8
 03-06-2016	4
 07-22-2015	1
 10-10-2015	1
 12-05-2015	6
 06-25-2015	20
 11-13-2015	1
 12-24-2015	2
 07-28-2015	3
 06-06-2015	1
 08-14-2015	1
 01-01-2016	4
 03-15-2016	5
 02-29-2016	2
 03-15-2015	3
 03-06-2015	50
 11-22-2015	2
 09-20-2015	1
 12-15-2015	1
 01-17-2016	2
 02-13-2015	4
 04-27-2015	12
 02-13-2016	2
 10-07-2015	2
 12-09-2015	2
 11-01-2015	2
 01-16-2016	2
 12-12-2015	11
 02-27-2015	1
 07-08-2015	2
 09-16-2015	1
 09-02-2015	1
 04-18-2015	3
 03-07-2016	3
 10-21-2015	4
 03-07-2015	10
 07-25-2015	9
 04-06-2015	5
 05-17-2015	1
 06-28-2015	12
 05-03-2015	10
 06-14-2015	4
 06-09-2015	3
 02-15-2015	3
 01-18-2016	13
 10-02-2015	2
 04-23-2015	2
 09-14-2015	1
 07-06-2015	1
 06-26-2015	1
 02-01-2015	50
 10-16-2015	11
 04-04-2015	3
 06-12-2015	1
 03-24-2015	3
 01-21-2016	1
 12-14-2015	2
 08-20-2015	3
 03-10-2015	2
 11-15-2015	3
 03-10-2016	11
 01-02-2016	4
 11-29-2015	2
 08-07-2015	1
 11-20-2015	1
 06-24-2015	1
 02-08-2015	11
 02-08-2016	5
 09-12-2015	2
 06-02-2015	1
 10-06-2015	1
 02-11-2015	16
 05-05-2015	3
 02-11-2016	3
 01-31-2016	5
 05-22-2015	2
 03-14-2016	4
 01-31-2015	50
 03-14-2015	4
 04-25-2015	1
 10-28-2015	2
 08-10-2015	1
 03-26-2015	1
 03-20-2015	3
 11-08-2015	1
 12-10-2015	6
 08-09-2015	1
