ReviewDate,NumberOfReviews
 06-27-2015,1
 07-10-2015,3
 08-04-2015,1
 09-15-2015,1
 01-16-2016,2
 09-01-2015,3
 06-13-2015,3
 09-02-2015,1
 10-21-2015,1
 10-17-2015,1
 07-25-2015,1
 06-28-2015,1
 06-14-2015,3
 06-09-2015,1
 07-09-2015,6
 07-06-2015,3
 06-26-2015,1
 06-29-2015,3
 07-11-2015,2
 12-25-2015,1
 06-12-2015,5
 12-14-2015,1
 06-15-2015,2
 08-18-2015,2
 09-03-2015,2
 01-02-2016,2
 06-01-2015,2
 06-24-2015,2
 06-02-2015,3
 07-19-2015,1
 05-05-2015,4
 07-30-2015,1
 05-28-2015,2
 04-29-2015,1
 09-21-2015,1
 06-17-2015,1
 08-10-2015,1
 05-31-2015,2
 05-09-2015,1
 11-08-2015,1
 08-28-2015,2
 06-11-2015,1
 11-27-2015,1
 05-18-2015,2
 02-24-2016,1
 07-26-2015,2
 07-01-2015,2
 07-04-2015,1
 09-18-2015,1
 07-23-2015,1
 07-20-2015,1
 10-15-2015,2
 11-23-2015,2
 05-24-2015,2
 04-30-2015,1
 06-19-2015,1
 07-16-2015,2
 08-27-2015,7
 01-11-2016,2
 06-21-2015,4
 06-22-2015,5
 07-02-2015,1
 01-26-2016,2
 09-08-2015,2
 08-13-2015,2
 07-17-2015,2
 07-14-2015,1
 10-13-2015,1
 09-09-2015,2
 01-24-2016,1
 07-03-2015,1
 01-10-2016,1
 08-26-2015,10
 11-07-2015,1
 06-18-2015,2
 08-12-2015,2
 08-29-2015,3
 06-23-2015,2
 05-08-2015,14
 08-31-2015,2
 03-16-2016,1
 06-20-2015,2
 05-27-2015,3
 07-21-2015,1
 03-05-2016,1
 06-10-2015,2
 09-04-2015,2
 07-27-2015,3
 12-06-2015,1
 11-03-2015,2
 06-16-2015,1
 08-01-2015,2
 12-28-2015,1
 04-17-2015,2
 07-05-2015,3
 02-20-2016,1
 05-30-2015,2
 02-07-2016,3
 06-25-2015,1
 08-14-2015,1
 08-17-2015,1
 06-03-2015,2
 05-29-2015,5
 05-23-2015,3
 08-30-2015,1
 07-12-2015,2
 05-07-2015,1
 09-20-2015,1
 05-04-2015,1
 09-23-2015,2
 01-17-2016,1
 07-15-2015,1
 10-07-2015,1
