 04-19-2015	12
 03-08-2016	9
 03-08-2015	23
 02-14-2015	12
 01-03-2016	18
 06-13-2014	2
 01-03-2015	24
 09-01-2015	28
 03-25-2015	16
 07-24-2015	12
 09-01-2014	3
 05-02-2014	1
 06-13-2015	6
 03-25-2016	11
 02-14-2016	3
 07-24-2014	1
 11-28-2014	5
 10-17-2014	2
 11-28-2015	10
 10-17-2015	28
 06-30-2015	8
 01-20-2016	24
 06-30-2014	1
 01-20-2015	12
 04-20-2015	23
 10-05-2015	12
 01-15-2015	22
 12-27-2015	16
 12-27-2014	8
 10-05-2014	3
 09-30-2014	3
 10-22-2014	4
 09-30-2015	16
 10-22-2015	30
 06-29-2015	6
 09-17-2014	4
 09-17-2015	18
 08-23-2015	12
 08-23-2014	1
 02-09-2016	10
 02-09-2015	8
 12-11-2015	26
 12-11-2014	5
 08-18-2015	14
 03-13-2016	4
 08-18-2014	4
 06-01-2014	4
 06-01-2015	6
 03-13-2015	18
 03-30-2015	12
 12-23-2015	17
 12-23-2014	12
 07-19-2015	6
 01-19-2015	14
 06-08-2015	8
 01-19-2016	14
 04-07-2015	8
 05-18-2014	2
 04-03-2015	18
 11-21-2015	8
 11-21-2014	2
 05-06-2015	12
 09-05-2015	8
 06-17-2014	1
 01-15-2016	20
 05-06-2014	1
 06-17-2015	12
 05-31-2015	8
 05-09-2014	3
 05-09-2015	4
 11-24-2014	1
 03-01-2015	18
 08-06-2014	3
 03-01-2016	7
 03-04-2016	6
 03-04-2015	22
 05-18-2015	2
 08-06-2015	12
 06-08-2014	2
 07-07-2015	4
 07-07-2014	3
 07-20-2015	6
 02-02-2016	23
 02-02-2015	16
 10-26-2015	16
 10-26-2014	2
 02-05-2015	20
 01-11-2015	32
 02-22-2016	8
 02-22-2015	16
 01-11-2016	15
 06-05-2015	8
 06-05-2014	2
 09-10-2015	22
 10-25-2014	3
 10-25-2015	22
 09-08-2015	20
 02-23-2016	5
 09-08-2014	1
 01-07-2015	6
 01-12-2015	10
 02-23-2015	28
 01-07-2016	20
 02-18-2015	18
 01-12-2016	24
 02-18-2016	8
 09-25-2014	3
 10-30-2015	24
 10-08-2014	2
 10-08-2015	24
 10-30-2014	2
 04-12-2015	10
 07-03-2014	2
 07-03-2015	6
 09-25-2015	23
 04-28-2014	1
 11-04-2015	14
 11-04-2014	4
 08-15-2014	4
 08-15-2015	8
 03-16-2016	3
 03-16-2015	6
 07-21-2015	10
 03-05-2015	20
 03-05-2016	6
 06-10-2015	3
 07-27-2015	6
 06-10-2014	3
 07-21-2014	2
 12-06-2015	14
 12-06-2014	3
 10-01-2015	12
 11-12-2014	5
 11-03-2014	2
 11-12-2015	22
 11-03-2015	10
 06-16-2014	3
 06-16-2015	6
 04-11-2015	6
 01-27-2016	14
 01-27-2015	8
 10-10-2015	22
 05-14-2014	3
 10-10-2014	2
 12-24-2014	6
 06-25-2015	4
 11-13-2015	16
 12-24-2015	18
 06-25-2014	1
 05-14-2015	4
 07-28-2014	1
 07-28-2015	18
 11-19-2015	18
 08-14-2015	14
 08-14-2014	1
 11-13-2014	2
 11-19-2014	8
 02-29-2016	9
 05-23-2015	4
 05-23-2014	1
 07-12-2015	8
 12-15-2015	2
 12-15-2014	5
 10-01-2014	2
 04-21-2015	16
 04-27-2014	3
 09-26-2015	24
 11-01-2015	16
 08-19-2015	4
 11-01-2014	1
 02-27-2015	14
 08-19-2014	1
 09-16-2014	1
 08-05-2014	1
 09-16-2015	12
 08-05-2015	4
 09-02-2014	3
 09-02-2015	16
 03-07-2016	12
 03-07-2015	28
 07-25-2015	12
 04-06-2015	6
 06-28-2014	3
 06-28-2015	2
 07-25-2014	2
 05-03-2014	1
 01-18-2015	22
 02-15-2016	10
 02-15-2015	8
 01-18-2016	8
 10-02-2015	14
 10-02-2014	2
 09-14-2015	6
 06-26-2015	6
 10-16-2015	14
 09-14-2014	4
 10-16-2014	1
 04-04-2015	6
 08-20-2014	3
 03-24-2016	5
 03-24-2015	22
 01-21-2015	8
 01-21-2016	13
 08-20-2015	10
 03-10-2015	10
 03-10-2016	4
 11-29-2014	6
 11-29-2015	11
 08-07-2015	8
 08-07-2014	2
 09-12-2015	16
 07-13-2015	14
 10-06-2015	12
 09-12-2014	5
 10-06-2014	4
 07-30-2015	20
 01-31-2016	12
 03-14-2016	8
 01-31-2015	12
 03-14-2015	20
 07-30-2014	4
 08-10-2015	12
 03-20-2015	10
 11-08-2015	8
 11-08-2014	4
 08-09-2015	8
 08-09-2014	2
 03-20-2016	4
 08-22-2014	7
 08-22-2015	10
 03-17-2015	4
 11-11-2015	20
 02-27-2016	9
 11-11-2014	3
 07-23-2014	5
 12-26-2014	8
 12-26-2015	12
 02-05-2016	7
 01-28-2016	17
 07-23-2015	4
 10-12-2014	5
 04-16-2015	12
 01-28-2015	8
 03-02-2015	16
 10-12-2015	16
 12-03-2014	10
 03-02-2016	7
 08-27-2015	12
 11-06-2015	10
 11-06-2014	6
 06-21-2014	2
 06-21-2015	8
 03-17-2016	9
 04-14-2015	6
 10-09-2015	19
 11-24-2015	10
 10-09-2014	2
 12-21-2015	12
 09-24-2014	4
 09-24-2015	6
 05-11-2015	4
 12-21-2014	6
 05-11-2014	1
 03-29-2015	14
 09-22-2014	2
 09-22-2015	14
 10-24-2015	16
 09-09-2015	11
 10-24-2014	2
 01-13-2016	10
 01-13-2015	6
 06-18-2014	2
 06-18-2015	6
 08-12-2015	8
 02-17-2016	9
 02-17-2015	6
 08-12-2014	1
 06-23-2015	6
 05-08-2015	6
 05-08-2014	1
 12-03-2015	14
 12-31-2014	12
 12-31-2015	8
 09-04-2015	4
 09-04-2014	3
 03-19-2015	10
 10-29-2014	5
 10-29-2015	24
 03-19-2016	3
 01-05-2016	16
 03-22-2016	2
 01-05-2015	12
 02-25-2015	22
 02-25-2016	10
 03-22-2015	14
 12-28-2014	14
 12-28-2015	6
 08-02-2014	3
 10-14-2014	1
 10-14-2015	10
 07-05-2015	4
 09-19-2014	1
 09-19-2015	18
 01-23-2015	14
 02-07-2015	14
 02-20-2016	9
 02-20-2015	28
 01-23-2016	16
 02-07-2016	7
 08-02-2015	4
 08-17-2015	2
 03-12-2016	5
 03-12-2015	22
 08-17-2014	4
 11-16-2015	20
 06-03-2015	5
 11-16-2014	4
 06-03-2014	1
 05-26-2015	4
 08-30-2015	18
 03-09-2016	7
 03-09-2015	22
 05-01-2014	4
 12-18-2014	10
 12-18-2015	14
 09-29-2014	2
 10-04-2015	10
