ReviewDate,NumberOfReviews
 04-19-2015,2
 03-08-2016,1
 03-08-2015,10
 07-10-2015,6
 08-04-2015,2
 10-03-2015,4
 03-25-2015,8
 12-25-2014,4
 07-24-2015,2
 05-02-2015,76
 06-13-2015,2
 04-22-2015,4
 03-11-2015,14
 10-17-2015,2
 12-08-2015,10
 12-08-2014,2
 01-20-2015,8
 04-20-2015,65
 10-05-2015,5
 01-15-2015,6
 07-09-2015,6
 12-27-2015,2
 09-30-2015,4
 10-19-2015,2
 08-23-2015,2
 12-11-2015,10
 02-09-2015,8
 12-11-2014,16
 06-15-2015,6
 02-28-2015,6
 09-03-2015,2
 11-26-2014,24
 06-01-2015,4
 03-13-2015,12
 03-30-2015,18
 01-22-2015,18
 12-23-2014,8
 01-19-2015,2
 01-19-2016,4
 05-28-2015,4
 08-16-2015,4
 09-27-2015,2
 04-03-2015,2
 11-21-2015,10
 01-15-2016,4
 06-17-2015,2
 12-13-2014,2
 05-31-2015,4
 08-25-2015,2
 03-23-2015,4
 11-24-2014,26
 03-01-2015,6
 06-11-2015,2
 03-04-2015,6
 05-18-2015,14
 12-04-2015,14
 08-06-2015,5
 02-24-2016,1
 02-21-2015,10
 02-24-2015,4
 12-29-2015,14
 07-20-2015,10
 02-02-2015,2
 09-07-2015,2
 11-23-2015,8
 01-25-2015,8
 02-05-2015,8
 01-11-2015,2
 01-08-2016,2
 02-19-2015,4
 02-22-2015,8
 01-08-2015,10
 07-02-2015,4
 10-25-2015,2
 02-23-2016,2
 01-12-2015,14
 01-07-2015,14
 12-16-2014,10
 01-07-2016,2
 02-18-2016,5
 07-17-2015,10
 10-08-2015,4
 02-04-2015,12
 09-11-2015,2
 04-26-2015,4
 04-12-2015,2
 09-06-2015,4
 07-03-2015,2
 01-10-2016,2
 01-10-2015,12
 04-01-2015,6
 08-29-2015,2
 11-04-2015,2
 03-16-2016,1
 03-16-2015,6
 05-19-2015,4
 11-18-2015,6
 05-13-2015,4
 07-21-2015,2
 03-05-2015,2
 06-10-2015,2
 08-24-2015,2
 12-06-2014,2
 01-30-2016,2
 01-30-2015,6
 10-01-2015,2
 11-12-2015,2
 02-03-2015,2
 01-27-2015,10
 12-24-2014,6
 01-01-2016,4
 11-19-2015,8
 06-06-2015,2
 03-15-2015,36
 05-29-2015,24
 03-06-2015,4
 11-22-2015,4
 05-23-2015,2
 11-22-2014,2
 07-12-2015,4
 07-18-2015,4
 12-15-2014,4
 01-17-2016,4
 04-21-2015,58
 01-17-2015,10
 07-31-2015,2
 02-13-2015,4
 04-27-2015,2
 09-26-2015,2
 10-07-2015,8
 01-16-2015,20
 12-12-2014,28
 08-19-2015,2
 01-16-2016,4
 02-27-2015,2
 12-12-2015,2
 07-08-2015,4
 08-05-2015,6
 09-02-2015,60
 03-07-2016,1
 03-07-2015,6
 10-21-2015,4
 07-25-2015,4
 05-17-2015,2
 06-14-2015,4
 06-09-2015,2
 01-18-2015,10
 02-15-2016,2
 02-15-2015,2
 06-26-2015,2
 10-16-2015,2
 02-01-2015,4
 07-11-2015,4
 01-21-2015,8
 08-20-2015,4
 11-15-2015,2
 03-10-2015,14
 03-10-2016,1
 01-02-2016,34
 08-07-2015,4
 11-20-2015,4
 02-08-2015,10
 02-08-2016,3
 06-02-2015,45
 09-12-2015,2
 12-14-2014,10
 07-13-2015,6
 10-06-2015,8
 02-11-2015,6
 11-17-2015,4
 07-30-2015,2
 01-31-2015,18
 10-28-2015,2
 08-10-2015,16
 12-10-2014,10
 08-09-2015,2
 11-27-2014,4
 05-15-2015,2
 08-22-2015,4
 11-30-2015,2
 11-30-2014,2
 01-09-2015,12
 07-29-2015,4
 10-31-2015,2
 12-26-2014,4
 12-26-2015,6
 10-18-2015,6
 09-18-2015,4
 01-28-2015,4
 03-02-2015,10
 07-16-2015,4
 12-17-2014,26
 08-27-2015,6
 12-20-2014,8
 05-25-2015,2
 06-22-2015,2
 03-03-2015,4
 03-03-2016,1
 04-14-2015,2
 10-09-2015,4
 11-24-2015,8
 05-11-2015,4
 12-21-2014,23
 03-29-2015,2
 12-19-2014,16
 07-14-2015,4
 04-15-2015,50
 02-06-2015,8
 01-24-2015,12
 12-22-2015,2
 12-22-2014,10
 01-13-2015,8
 06-18-2015,2
 02-17-2015,12
 06-23-2015,2
 05-08-2015,2
 08-31-2015,2
 06-04-2015,2
 05-27-2015,16
 03-21-2015,16
 12-31-2014,2
 03-19-2015,4
 01-14-2015,10
 02-16-2015,2
 02-25-2015,6
 02-25-2016,3
 03-22-2015,12
 08-01-2015,4
 12-28-2014,2
 11-25-2015,8
 10-14-2015,4
 11-25-2014,6
 07-05-2015,2
 08-08-2015,8
 09-19-2015,2
 01-23-2015,12
 03-31-2015,30
 02-07-2015,12
 01-23-2016,2
 02-20-2015,2
 02-26-2015,4
 08-02-2015,4
 08-17-2015,2
 03-12-2015,8
 08-11-2015,20
 06-03-2015,32
 11-16-2015,4
 05-26-2015,26
 08-30-2015,4
 03-09-2015,8
 12-18-2014,16
 03-28-2015,4
 10-04-2015,2
 02-10-2015,8
 07-15-2015,2
 09-29-2015,2
